interval_qps l0_files total_mem_size pending_bytes
0.0 17 130.03 52.95
0.0 17 130.03 52.95
0.0 17 130.03 52.95
124.51 11 130.03 53.17
0.0 11 130.03 53.17
62.26 12 130.03 53.38
0.0 12 130.03 53.38
62.25 13 130.03 53.4
0.0 13 130.03 53.4
0.0 13 130.03 53.4
62.26 14 130.03 53.61
0.0 14 130.03 53.61
62.26 15 130.03 53.63
0.0 15 130.03 53.63
62.26 16 130.03 53.84
0.0 16 130.03 53.84
62.26 17 130.03 53.86
0.0 17 130.03 53.86
62.25 18 130.03 54.07
0.0 18 130.03 54.07
62.25 19 130.03 54.27
0.0 19 130.03 54.27
5.62 20 70.89 54.29
9.15 20 80.44 54.29
8.12 20 88.93 54.29
8.13 20 97.42 54.29
6.26 20 103.95 54.29
14.41 21 53.99 54.49
25.1 13 80.2 54.4
47.72 13 130.03 54.4
58.21 14 125.81 54.61
4.05 14 130.03 54.61
62.26 15 130.03 54.81
0.0 15 130.03 54.81
46.23 16 113.29 54.84
16.03 16 130.03 54.84
0.0 16 130.03 54.84
0.0 16 130.03 54.84
7.7 14 73.06 55.04
54.55 14 130.03 55.04
0.0 15 65.01 55.15
62.25 15 130.03 55.15
0.0 15 130.03 55.15
62.25 16 130.03 55.36
0.6 17 65.64 55.47
61.65 17 130.03 55.47
0.0 17 130.03 55.47
0.0 17 130.03 55.47
62.26 15 130.03 55.58
0.0 15 130.03 55.58
62.25 16 130.03 55.79
0.0 16 130.03 55.79
62.25 17 130.03 55.99
0.0 17 130.03 55.99
62.25 18 130.03 56.02
0.0 18 130.03 56.02
0.0 18 130.03 56.02
0.0 18 130.03 56.02
62.26 16 130.03 56.22
0.0 16 130.03 56.22
62.26 17 130.03 56.33
0.0 17 130.03 56.33
62.26 18 130.03 56.54
0.0 18 130.03 56.54
62.26 19 130.03 56.65
0.0 19 130.03 56.65
0.0 19 130.03 56.65
0.74 20 65.78 56.85
104.63 18 110.04 56.97
19.14 18 130.03 56.97
62.25 19 130.03 57.17
0.0 19 130.03 57.17
0.9 20 65.96 57.37
8.12 20 74.44 57.37
7.84 20 82.63 57.28
7.11 21 25.04 57.4
5.2 21 30.47 57.4
5.2 21 35.91 57.4
5.2 21 41.34 57.4
4.97 21 46.54 57.4
79.96 17 130.03 57.31
0.0 17 130.03 57.31
62.25 18 130.03 57.51
0.0 18 130.03 57.51
0.0 18 130.03 57.51
0.0 18 130.03 57.51
0.0 18 130.03 57.51
0.0 18 130.03 57.51
0.0 18 130.03 57.51
0.0 18 130.03 57.51
62.26 19 130.03 57.71
0.0 19 130.03 57.71
0.0 19 130.03 57.71
0.0 19 130.03 57.71
0.0 19 130.03 57.62
62.25 15 130.03 57.81
0.0 15 130.03 57.81
62.25 16 130.03 58.01
0.0 16 130.03 58.01
62.25 17 130.03 58.22
0.0 17 130.03 58.22
62.26 18 130.03 58.25
0.0 18 130.03 58.25
0.0 18 130.03 58.25
0.0 18 130.03 58.25
62.26 15 130.03 58.45
0.0 15 130.03 58.45
62.25 16 130.03 58.56
0.0 16 130.03 58.56
62.26 17 130.03 58.76
0.0 17 130.03 58.76
62.25 18 130.03 58.88
0.0 18 130.03 58.88
0.0 18 130.03 58.88
29.23 16 95.55 58.99
33.02 16 130.03 58.99
62.26 17 130.03 59.19
0.0 17 130.03 59.19
62.26 18 130.03 59.39
0.0 18 130.03 59.39
60.06 19 127.75 59.42
2.18 19 130.03 59.42
0.0 19 130.03 59.42
0.0 19 130.03 59.42
0.0 19 130.03 59.42
62.26 17 130.03 59.62
0.0 17 130.03 59.62
62.25 18 130.03 59.73
0.0 18 130.03 59.73
62.25 19 130.03 59.93
0.0 19 130.03 59.93
6.31 20 71.6 60.05
8.12 20 80.08 60.05
8.13 20 88.57 60.05
51.47 18 77.32 60.16
50.48 18 130.03 60.16
0.0 18 130.03 60.16
62.25 19 130.03 60.36
0.0 19 130.03 60.36
7.36 20 72.7 60.57
8.14 20 81.2 60.57
5.53 21 21.96 60.59
5.2 21 27.39 60.59
5.21 21 32.83 60.59
93.07 18 130.03 60.59
62.26 19 130.03 60.79
0.0 19 130.03 60.79
0.0 19 130.03 60.79
0.0 19 130.03 60.79
0.0 19 130.03 60.79
0.0 19 130.03 60.79
0.0 19 130.03 60.79
0.0 19 130.03 60.7
0.0 19 130.03 60.7
0.0 19 130.03 60.7
62.25 16 130.03 60.9
0.0 16 130.03 60.9
62.25 17 130.03 61.1
0.0 17 130.03 61.1
29.77 18 96.11 61.22
32.48 18 130.03 61.22
62.25 19 130.03 61.33
0.0 19 130.03 61.33
0.0 19 130.03 61.33
0.0 19 130.03 61.33
62.25 17 130.03 61.53
0.0 17 130.03 61.53
62.25 18 130.03 61.65
0.0 18 130.03 61.65
62.26 19 130.03 61.85
0.0 19 130.03 61.85
0.0 19 130.03 61.85
6.36 20 71.66 61.87
8.13 20 80.15 61.87
7.77 20 88.27 61.87
8.49 20 97.13 61.87
25.23 18 58.47 62.08
68.53 18 130.03 62.08
0.0 18 130.03 62.08
88.95 19 92.9 62.39
35.55 19 130.03 62.39
3.54 20 68.71 62.6
8.12 20 77.19 62.6
8.08 21 20.61 62.71
8.12 21 29.1 62.71
7.84 21 37.29 62.71
9.0 21 46.69 62.71
38.17 17 86.56 62.62
41.63 17 130.03 62.62
47.41 18 114.53 62.82
14.84 18 130.03 62.82
33.66 19 100.16 63.03
28.6 19 130.03 63.03
0.92 20 65.98 63.05
6.5 20 72.77 63.05
6.44 21 14.48 63.25
5.09 21 19.8 63.25
5.95 21 26.01 63.25
5.62 21 31.89 63.08
8.13 21 40.37 63.08
8.13 21 48.86 63.08
8.13 21 57.35 63.08
69.59 18 130.03 63.08
0.0 18 130.03 63.08
62.26 19 130.03 63.19
0.0 19 130.03 63.19
0.0 19 130.03 63.19
0.0 19 130.03 63.19
0.0 19 130.03 63.19
0.0 19 130.03 63.19
0.0 19 130.03 63.19
0.0 19 130.03 63.19
0.0 19 130.03 63.19
0.0 19 130.03 63.19
3.78 20 68.96 63.39
120.73 18 130.03 63.5
0.0 18 130.03 63.5
62.26 19 130.03 63.7
0.0 19 130.03 63.7
3.39 20 68.55 63.9
8.13 20 77.05 63.9
7.18 21 19.53 63.93
5.2 21 24.96 63.93
5.2 21 30.4 63.93
5.2 21 35.83 63.93
21.04 17 57.81 63.93
69.13 17 130.03 63.93
62.25 18 130.03 64.04
0.0 18 130.03 64.04
62.25 19 130.03 64.24
0.0 19 130.03 64.24
2.66 20 67.8 64.35
7.28 20 75.4 64.35
6.95 21 17.64 64.47
2.84 21 20.61 64.47
12.84 21 34.02 64.47
6.71 21 41.03 64.47
85.22 18 130.03 64.38
62.25 19 130.03 64.58
0.68 20 65.73 64.78
7.94 21 9.01 64.98
6.5 21 15.8 64.98
6.51 21 22.59 64.98
6.5 21 29.38 64.98
55.6 18 87.44 64.98
103.03 19 130.03 65.19
2.06 20 67.17 65.39
7.82 21 10.32 65.59
6.5 21 17.11 65.59
6.5 21 23.9 65.59
6.5 21 30.69 65.59
6.51 21 37.48 65.59
6.5 21 44.28 65.59
6.5 21 51.07 65.59
6.5 21 57.85 65.59
6.51 21 64.65 65.59
4.99 22 4.84 65.79
4.16 22 9.19 65.79
4.16 22 13.53 65.79
49.3 19 65.02 65.79
46.43 20 48.49 65.99
5.82 20 54.57 65.99
5.83 20 60.66 65.99
4.17 20 65.02 65.99
5.16 20 70.41 65.99
5.89 20 76.56 65.99
4.66 20 81.43 65.99
4.49 20 86.11 65.99
5.55 20 91.9 65.99
4.66 20 96.77 65.99
4.66 20 101.64 65.99
4.66 20 106.51 65.99
84.78 18 130.03 66.19
62.25 19 130.03 66.39
3.62 20 68.8 66.59
5.22 20 74.25 66.59
2.95 20 77.32 66.59
50.47 18 65.02 66.79
68.71 19 71.76 66.99
55.57 19 130.03 66.99
5.16 20 70.41 67.2
5.13 21 10.74 67.4
4.68 21 15.63 67.4
4.52 21 20.35 67.4
102.18 18 127.06 67.4
65.09 19 130.03 67.6
62.25 10 130.03 66.76
124.51 12 130.03 66.49
62.25 13 130.03 66.14
62.26 14 130.03 65.51
109.91 16 114.78 65.01
76.86 17 130.03 64.69
62.26 18 130.03 64.61
0.0 18 130.03 64.61
0.0 18 130.03 64.61
0.0 18 130.03 64.61
0.0 18 130.03 64.61
18.27 19 84.1 64.81
43.98 19 130.03 64.81
50.02 13 117.26 64.75
12.23 13 130.03 64.75
43.74 14 110.69 64.95
18.44 14 130.03 64.95
62.26 15 130.03 64.98
0.0 15 130.03 64.98
0.0 15 130.03 64.98
0.0 16 65.02 65.18
62.25 16 130.03 65.0
0.0 16 130.03 65.0
62.25 17 130.03 65.2
0.0 17 130.03 65.2
0.0 17 130.03 65.2
0.0 17 130.03 65.12
62.25 18 130.03 65.14
0.0 18 130.03 65.14
62.26 19 130.03 65.34
0.16 20 65.19 65.55
7.82 20 73.36 65.55
8.7 21 17.43 65.48
5.2 21 22.86 65.48
5.21 21 28.29 65.48
5.2 21 33.73 65.48
4.87 21 38.81 65.48
7.15 21 46.28 65.3
8.13 21 54.77 65.3
8.13 21 63.26 65.3
6.83 21 70.39 65.3
6.5 21 77.19 65.3
6.83 22 19.3 65.33
8.13 22 27.8 65.33
8.13 22 36.29 65.33
8.12 22 44.78 65.33
8.14 22 53.27 65.33
8.12 22 61.76 65.33
7.12 22 69.2 65.33
6.71 22 76.21 65.33
34.55 15 47.28 65.44
79.24 15 130.03 65.44
0.0 15 130.03 65.44
62.25 16 130.03 65.64
0.0 16 130.03 65.64
62.26 17 130.03 65.84
37.88 18 104.57 65.86
24.38 18 130.03 65.86
0.0 18 130.03 65.86
0.0 18 130.03 65.86
62.26 19 130.03 66.07
0.04 17 65.06 66.27
62.21 17 130.03 66.18
62.26 18 130.03 66.38
0.0 18 130.03 66.38
62.25 19 130.03 66.49
0.0 19 130.03 66.49
0.0 19 130.03 66.49
0.0 19 130.03 66.49
62.26 17 130.03 66.6
0.0 17 130.03 66.6
62.26 18 130.03 66.8
0.0 18 130.03 66.8
44.97 19 111.99 67.01
17.28 19 130.03 67.01
3.8 20 68.99 67.03
8.13 20 77.48 67.03
8.12 20 85.97 67.03
8.13 20 94.45 67.03
8.13 20 102.94 67.03
88.19 18 130.03 67.23
62.25 19 130.03 67.34
0.0 19 130.03 67.34
0.0 19 130.03 67.34
0.0 19 130.03 67.34
0.0 19 130.03 67.34
0.0 19 130.03 67.34
0.0 19 130.03 67.34
0.0 20 65.02 67.54
0.0 20 65.02 67.54
6.72 20 72.03 67.54
8.13 20 80.53 67.54
99.54 18 119.47 67.65
10.12 18 130.03 67.65
62.25 19 130.03 67.85
0.0 19 130.03 67.85
5.66 20 70.93 68.06
8.13 20 79.42 68.06
5.94 21 20.61 68.08
6.12 21 27.0 68.08
5.2 21 32.44 68.08
5.2 21 37.87 68.08
21.33 17 60.15 68.08
66.92 17 130.03 68.08
0.0 17 130.03 68.08
62.25 18 130.03 68.19
0.0 18 130.03 68.19
62.26 19 130.03 68.4
0.0 19 130.03 68.4
0.0 19 130.03 68.4
4.35 20 69.56 68.42
8.13 20 78.05 68.42
6.62 21 19.95 68.62
6.5 21 26.74 68.62
6.5 21 33.53 68.62
92.4 18 130.03 68.62
0.0 18 130.03 68.62
4.87 19 70.1 68.73
8.13 19 78.59 68.73
7.13 20 21.02 68.94
6.5 20 27.81 68.94
8.09 20 36.26 68.85
8.12 20 44.74 68.76
8.12 20 53.23 68.76
8.13 20 61.72 68.76
6.66 20 68.67 68.76
6.5 20 75.46 68.76
7.22 21 17.98 68.78
8.12 21 26.47 68.78
8.13 21 34.96 68.78
8.12 18 43.44 68.78
8.13 18 51.93 68.78
7.87 18 60.14 68.78
8.37 18 68.88 68.78
11.03 19 15.39 68.89
8.13 19 23.87 68.8
7.18 19 31.37 68.8
9.19 19 40.97 68.8
8.13 19 49.46 68.8
77.15 19 130.03 68.71
0.0 19 130.03 68.71
6.46 20 71.76 68.82
8.14 20 80.26 68.82
7.27 21 22.84 69.02
7.74 21 30.93 68.94
8.13 21 39.41 68.94
8.12 21 47.89 68.85
8.13 21 56.38 68.85
8.13 21 64.87 68.85
6.52 21 71.68 68.85
6.52 22 13.48 68.97
6.98 22 20.77 68.89
8.13 22 29.26 68.89
8.13 22 37.75 68.89
7.2 22 45.27 68.89
9.26 22 54.94 68.89
8.08 19 63.38 68.8
6.81 19 70.49 68.8
5.71 20 11.44 69.01
5.21 20 16.88 69.01
5.2 20 22.3 69.01
5.21 20 27.74 69.01
5.2 20 33.17 69.01
0.44 20 33.63 69.01
11.36 20 45.5 69.01
5.2 20 50.93 69.01
5.2 20 56.36 69.01
5.2 20 61.8 69.01
4.77 20 66.78 69.01
4.25 18 6.21 69.11
5.2 18 11.64 69.11
5.2 18 17.07 69.11
5.2 18 22.5 69.11
6.06 18 28.83 69.06
6.5 18 35.62 69.06
6.5 18 42.41 69.06
7.81 18 50.56 68.96
8.13 18 59.05 68.96
7.04 18 66.41 68.96
7.79 18 74.55 68.96
6.57 19 16.39 69.07
7.27 19 23.98 68.98
8.13 19 32.46 68.98
8.13 19 40.95 68.98
8.13 19 49.44 68.98
9.03 19 58.88 68.89
7.68 19 66.9 68.89
6.58 20 8.75 69.0
6.5 20 15.54 69.0
6.5 20 22.33 69.0
6.51 20 29.13 69.0
6.5 20 35.92 69.0
7.95 20 44.22 68.91
8.13 20 52.71 68.91
8.11 17 61.18 68.82
7.23 17 68.73 68.82
6.5 17 75.51 68.82
5.47 18 16.21 69.02
5.2 18 21.64 69.02
5.2 18 27.07 69.02
5.21 18 32.51 69.02
6.38 18 39.17 68.83
8.13 18 47.67 68.83
8.13 18 56.16 68.83
8.13 18 64.65 68.83
6.56 18 71.51 68.83
5.97 19 12.73 69.03
5.2 19 18.16 69.03
7.26 19 25.74 68.85
8.13 19 34.23 68.85
8.13 19 42.72 68.85
8.13 19 51.21 68.85
8.13 19 59.7 68.85
7.51 19 67.54 68.85
5.81 20 8.59 69.05
5.2 20 14.03 69.05
5.21 20 19.46 69.05
5.2 20 24.9 69.05
5.2 20 30.33 69.05
5.2 20 35.76 69.05
5.2 20 41.19 69.05
5.21 20 46.63 69.05
5.2 20 52.06 69.05
5.2 20 57.49 69.05
5.21 20 62.93 69.05
4.16 20 67.27 69.05
2.99 21 5.38 69.26
4.29 21 9.86 69.26
3.38 18 13.38 69.25
4.16 18 17.73 69.25
4.16 18 22.08 69.25
4.16 18 26.42 69.25
4.16 18 30.77 69.25
4.16 18 35.12 69.25
4.16 18 39.46 69.25
4.16 18 43.81 69.25
4.16 18 48.16 69.25
4.16 18 52.5 69.25
4.17 18 56.85 69.25
4.16 18 61.2 69.25
4.05 18 65.43 69.25
3.14 19 3.7 69.46
2.66 19 6.48 69.46
2.66 19 9.27 69.46
2.66 19 12.05 69.46
2.66 19 14.83 69.46
2.66 19 17.61 69.46
2.61 19 20.33 69.46
2.74 19 23.2 69.46
2.66 19 25.98 69.46
2.66 19 28.76 69.46
2.66 19 31.54 69.46
2.66 19 34.32 69.46
2.66 19 37.1 69.46
2.66 19 39.88 69.46
2.66 19 42.67 69.46
2.66 19 45.45 69.46
2.66 19 48.23 69.46
2.66 19 51.01 69.46
2.66 19 53.79 69.46
2.66 19 56.57 69.46
2.66 19 59.35 69.46
2.66 19 62.13 69.46
2.66 19 64.91 69.46
2.12 20 2.11 69.66
122.49 7 130.03 67.75
85.46 9 89.26 67.34
101.3 10 130.03 67.06
62.25 11 130.03 66.64
103.53 13 108.13 65.73
83.22 14 130.03 65.09
62.25 15 130.03 64.56
88.8 17 92.74 63.7
35.7 17 130.03 63.7
0.0 17 130.03 63.7
0.0 17 130.03 63.7
62.25 18 130.03 63.83
0.0 18 130.03 63.83
0.0 18 130.03 63.68
32.32 19 98.77 63.81
29.93 19 130.03 63.59
1.36 20 66.44 63.72
2.98 20 69.55 63.72
2.96 21 7.63 63.85
3.12 21 10.89 63.62
4.66 21 15.75 63.62
5.35 21 21.34 63.54
5.83 21 27.43 63.54
7.99 21 35.78 63.39
8.13 21 44.27 63.39
8.12 21 52.76 63.39
4.75 21 57.71 63.31
12.76 21 71.04 63.15
8.13 21 79.54 63.15
8.11 21 88.01 63.0
7.89 22 31.23 63.13
8.13 22 39.72 63.13
8.12 22 48.2 62.97
8.12 22 56.68 62.82
8.09 22 65.13 62.82
6.51 22 71.93 62.82
6.5 22 78.71 62.82
6.05 23 20.02 62.72
6.21 23 26.5 62.49
6.5 23 33.29 62.49
6.5 23 40.08 62.49
6.51 23 46.87 62.49
6.5 23 53.67 62.49
6.5 23 60.45 62.49
6.07 23 66.79 62.49
5.41 23 72.44 62.41
6.51 23 79.23 62.41
6.5 23 86.02 62.41
6.48 24 27.77 62.62
97.92 8 130.03 62.46
0.0 8 130.03 62.46
62.25 9 130.03 62.66
19.92 10 85.82 62.53
42.34 10 130.03 62.53
19.9 11 85.8 62.74
42.36 11 130.03 62.74
16.68 12 82.44 62.77
45.57 12 130.03 62.77
2.0 13 67.1 62.97
60.26 13 130.03 62.97
0.0 13 130.03 62.97
62.25 14 130.03 63.0
0.0 14 130.03 63.0
62.26 15 130.03 63.2
0.0 15 130.03 63.2
57.14 16 124.69 63.23
5.12 16 130.03 63.23
0.0 17 65.02 63.44
62.25 17 130.03 63.44
0.0 17 130.03 63.44
62.25 18 130.03 63.46
0.0 18 130.03 63.46
62.25 19 130.03 63.67
0.0 19 130.03 63.67
4.61 20 69.83 63.69
5.82 20 75.91 63.69
4.76 21 15.87 63.89
5.94 21 22.08 63.72
7.28 21 29.69 63.72
7.29 21 37.3 63.72
7.28 21 44.9 63.72
7.34 21 52.57 63.54
7.5 21 60.4 63.54
8.38 21 69.16 63.54
6.5 21 75.95 63.54
6.16 22 17.37 63.74
5.2 22 22.8 63.74
7.74 22 30.88 63.56
8.13 22 39.37 63.56
8.13 22 47.86 63.56
8.12 22 56.34 63.56
8.1 22 64.8 63.38
6.54 22 71.63 63.38
5.71 23 12.58 63.58
5.2 23 18.02 63.58
3.25 23 21.41 63.58
10.19 23 32.06 63.4
8.12 23 40.54 63.4
5.35 23 46.12 63.4
12.44 23 59.12 63.4
7.57 23 67.03 63.21
6.54 23 73.86 63.21
6.5 23 80.66 63.21
5.88 24 21.78 63.42
6.23 24 28.29 63.28
8.13 24 36.78 63.28
8.12 24 45.27 63.28
8.13 24 53.75 63.28
8.11 24 62.22 63.1
7.03 24 69.56 63.1
6.51 24 76.36 63.1
5.47 25 17.06 63.31
5.2 25 22.49 63.31
5.2 25 27.92 63.31
7.0 25 35.23 63.12
8.12 25 43.72 63.12
8.13 25 52.2 63.12
8.13 25 60.7 63.12
7.32 25 68.34 63.12
6.5 25 75.13 63.12
6.5 25 81.92 63.12
6.51 25 88.71 63.12
0.17 25 88.89 63.12
13.49 25 102.98 63.12
12.37 12 50.89 63.23
75.78 12 130.03 63.23
0.0 12 130.03 63.23
62.26 13 130.03 63.43
0.0 13 130.03 63.43
62.25 14 130.03 63.64
27.18 15 93.4 63.66
34.93 15 130.03 63.66
0.0 15 130.03 63.66
0.0 15 130.03 63.66
62.26 13 130.03 63.86
0.0 13 130.03 63.86
62.25 14 130.03 64.07
0.0 14 130.03 64.07
0.0 14 130.03 64.07
62.25 15 130.03 64.09
0.0 15 130.03 64.09
59.13 16 126.78 64.29
3.12 16 130.03 64.29
62.25 17 130.03 64.5
0.0 17 130.03 64.5
0.0 17 130.03 64.5
62.26 18 130.03 64.52
0.0 18 130.03 64.52
0.0 18 130.03 64.52
0.0 18 130.03 64.52
62.26 19 130.03 64.72
0.0 19 130.03 64.72
62.25 16 130.03 64.83
0.0 16 130.03 64.83
62.25 17 130.03 65.04
32.09 18 98.53 65.25
30.16 18 130.03 65.25
62.25 19 130.03 65.27
0.0 19 130.03 65.27
0.0 19 130.03 65.27
0.0 19 130.03 65.27
50.42 16 117.67 65.47
11.84 16 130.03 65.47
62.25 17 130.03 65.58
0.0 17 130.03 65.58
62.25 18 130.03 65.79
56.74 19 124.27 66.0
5.52 19 130.03 65.81
0.0 20 65.02 66.01
4.15 20 69.35 66.01
8.13 20 77.84 66.01
30.69 17 44.88 66.22
81.54 17 130.03 66.22
62.25 18 130.03 66.33
0.0 18 130.03 66.33
62.25 19 130.03 66.54
0.0 19 130.03 66.44
2.05 20 67.15 66.56
8.14 20 75.65 66.56
8.12 20 84.13 66.56
43.95 18 65.02 66.76
62.26 18 130.03 66.76
62.25 19 130.03 66.97
0.0 19 130.03 66.97
4.66 20 69.89 67.08
8.26 21 13.5 67.19
6.51 21 20.3 67.19
6.5 21 27.09 67.19
98.57 18 130.03 67.19
34.9 19 101.46 67.31
27.36 19 130.03 67.31
3.85 20 69.04 67.52
8.12 20 77.52 67.52
8.14 20 86.01 67.52
7.48 21 28.81 67.53
9.49 21 38.73 67.53
87.42 18 130.03 67.53
62.26 19 130.03 67.74
0.0 19 130.03 67.74
6.2 20 71.49 67.85
8.13 20 79.98 67.85
5.12 20 85.32 67.85
11.18 20 97.0 67.85
8.14 20 105.5 67.85
12.33 21 53.37 68.06
6.51 21 60.16 68.06
4.64 21 65.02 68.06
6.68 21 71.99 68.06
5.21 21 77.43 68.06
5.2 21 82.86 68.06
107.42 18 130.03 68.17
0.0 18 130.03 68.17
0.0 18 130.03 68.17
53.13 16 120.5 68.38
9.13 16 130.03 68.38
30.79 17 97.17 68.58
93.6 18 130.03 68.7
0.0 18 130.03 68.7
4.76 19 69.98 68.81
7.28 19 77.58 68.81
5.99 20 18.82 69.02
6.71 20 25.83 68.92
2.83 20 28.78 68.92
11.74 20 41.09 68.92
7.7 16 49.17 68.83
8.12 16 57.69 68.83
7.9 16 65.97 68.83
6.2 17 7.42 69.03
5.44 17 13.1 68.85
8.13 17 21.59 68.85
8.12 17 30.08 68.85
8.13 17 38.57 68.85
12.13 17 51.24 68.66
75.45 17 130.03 68.66
1.25 18 66.33 68.86
8.13 18 74.82 68.86
7.34 19 17.47 69.07
6.89 19 24.66 68.88
8.13 19 33.16 68.88
8.12 19 41.64 68.88
8.13 19 50.13 68.88
8.12 19 58.61 68.79
68.39 19 130.03 68.69
0.1 20 65.12 68.9
8.13 20 73.61 68.9
6.69 21 15.58 69.1
8.07 21 24.0 68.91
8.13 21 32.5 68.91
8.12 21 40.98 68.91
8.37 21 49.72 68.91
8.1 17 58.18 68.81
7.81 17 66.34 68.81
6.22 18 7.83 69.02
5.2 18 13.26 69.02
5.2 18 18.69 69.02
7.05 18 26.05 68.83
8.12 18 34.54 68.83
8.13 18 43.03 68.83
8.12 18 51.52 68.83
8.13 18 60.01 68.83
7.46 18 67.8 68.83
6.51 18 74.59 68.83
4.97 18 79.78 68.73
8.13 18 88.26 68.73
8.13 18 96.75 68.73
94.12 6 130.03 68.47
62.26 7 130.03 68.31
62.26 8 130.03 68.24
0.0 8 130.03 68.17
62.25 9 130.03 68.37
53.62 10 121.02 68.36
8.63 10 130.03 68.36
62.25 11 130.03 68.57
0.0 11 130.03 68.57
62.25 12 130.03 68.7
0.0 12 130.03 68.7
7.77 13 73.13 68.91
54.48 14 65.01 68.67
62.25 14 130.03 68.67
4.3 15 69.51 68.88
8.13 15 78.0 68.88
6.82 16 20.11 69.08
43.0 16 65.02 68.64
62.26 16 130.03 68.64
62.25 17 130.03 68.62
0.0 17 130.03 68.62
6.61 18 71.92 68.75
8.1 19 15.37 68.96
6.14 19 21.78 68.96
103.66 19 130.03 68.51
0.0 19 130.03 68.51
7.5 20 72.85 68.72
7.48 21 15.64 68.77
5.2 21 21.07 68.77
6.33 21 27.69 68.62
6.5 21 34.48 68.62
6.5 21 41.27 68.62
6.51 21 48.06 68.62
5.28 21 53.58 68.62
10.24 21 64.28 68.62
5.34 21 69.85 68.62
5.2 21 75.28 68.62
5.21 21 80.72 68.62
5.23 22 21.17 68.38
91.68 7 116.92 68.37
12.56 7 130.03 68.37
62.25 8 130.03 68.42
0.0 8 130.03 68.42
62.25 9 130.03 68.53
0.0 10 65.02 68.65
62.26 10 130.03 68.65
2.48 11 67.6 68.85
9.37 11 77.39 68.85
8.12 11 85.87 68.76
7.94 12 29.15 68.87
7.83 12 37.32 68.87
9.25 12 46.98 68.79
8.13 12 55.47 68.79
71.4 12 130.03 68.69
0.0 12 130.03 68.69
7.55 13 72.9 68.9
8.13 13 81.39 68.9
7.6 14 24.31 68.92
8.13 14 32.8 68.92
8.13 14 41.29 68.92
8.13 14 49.78 68.92
8.11 14 58.24 68.73
7.79 14 66.38 68.73
6.51 14 73.18 68.73
6.22 15 14.66 68.94
5.5 15 20.4 68.75
7.99 15 28.75 68.75
9.19 15 38.34 68.75
8.13 15 46.83 68.75
8.13 15 55.32 68.75
71.54 15 130.03 68.57
0.0 15 130.03 68.57
7.41 16 72.76 68.77
8.14 16 81.25 68.77
6.5 17 23.03 68.98
7.78 17 31.16 68.79
8.13 17 39.65 68.79
8.13 17 48.14 68.79
8.13 17 56.63 68.79
33.68 17 91.81 68.6
36.6 17 130.03 68.6
1.71 18 66.8 68.81
8.13 18 75.29 68.81
7.85 19 18.47 69.01
6.52 19 25.28 68.83
8.01 19 33.65 68.83
12.04 19 46.22 68.83
8.13 19 54.71 68.83
8.13 19 63.2 68.83
6.84 19 70.35 68.83
17.83 20 23.96 68.84
8.13 20 32.45 68.84
8.13 20 40.94 68.84
8.13 20 49.43 68.84
8.13 20 57.92 68.84
7.84 20 66.11 68.65
6.5 20 72.9 68.65
5.4 21 13.53 68.86
5.2 21 18.96 68.86
5.2 21 24.39 68.86
6.28 21 30.95 68.66
8.12 21 39.44 68.66
8.12 21 47.92 68.66
8.13 21 56.41 68.66
8.13 21 64.9 68.66
6.51 21 71.7 68.66
6.51 21 78.5 68.66
6.5 21 85.29 68.66
6.51 21 92.08 68.66
6.5 21 98.87 68.66
6.16 21 105.3 68.66
9.2 10 49.89 68.77
8.13 10 58.38 68.77
7.77 10 66.5 68.77
6.37 11 8.13 68.97
5.2 11 13.57 68.97
7.04 11 20.92 68.78
8.12 11 29.4 68.78
8.13 11 37.89 68.78
8.14 11 46.39 68.78
8.13 11 54.88 68.78
71.96 11 130.03 68.58
0.0 11 130.03 68.58
3.56 12 68.74 68.79
8.12 12 77.22 68.79
7.4 13 19.93 69.0
7.52 13 27.79 68.81
6.91 13 35.0 68.81
11.2 13 46.7 68.81
8.12 10 55.18 68.81
8.12 10 63.66 68.81
5.24 10 69.13 68.81
8.91 10 78.44 68.81
6.06 11 19.75 68.92
6.63 11 26.68 68.82
7.98 11 35.01 68.82
9.32 11 44.74 68.82
8.12 11 53.22 68.72
8.13 11 61.71 68.72
6.94 11 68.96 68.72
7.25 11 76.53 68.72
16.82 12 29.09 68.83
8.5 12 37.97 68.74
7.12 12 45.41 68.74
9.42 12 55.25 68.74
8.12 12 63.73 68.74
63.48 12 130.03 68.64
0.0 12 130.03 68.64
5.25 13 70.5 68.75
8.13 13 78.98 68.75
7.4 14 21.7 68.96
6.5 14 28.49 68.96
7.3 14 36.12 68.86
9.36 14 45.9 68.86
8.11 11 54.37 68.77
8.13 11 62.85 68.77
6.45 11 69.59 68.77
7.5 11 77.42 68.77
6.5 11 84.21 68.77
7.0 12 26.51 68.79
8.12 12 34.99 68.79
8.13 12 43.48 68.79
8.13 12 51.97 68.79
8.13 12 60.46 68.79
7.37 12 68.16 68.79
59.25 12 130.03 68.61
1.58 13 66.67 68.82
8.13 13 75.16 68.82
7.8 14 18.3 69.03
6.5 14 25.09 69.03
7.38 14 32.8 68.84
8.13 14 41.29 68.84
8.13 14 49.77 68.84
8.89 14 59.06 68.84
7.1 14 66.48 68.84
6.5 14 73.27 68.84
7.06 15 15.62 68.85
8.13 15 24.11 68.85
8.13 15 32.6 68.85
8.12 12 41.08 68.85
8.12 12 49.56 68.85
7.07 12 56.95 68.85
