interval_qps l0_files total_mem_size pending_bytes
63.04 3 24.73 69.0
72.12 4 35.03 68.87
61.54 5 34.29 68.81
111.04 6 85.24 68.43
71.66 8 30.04 68.93
64.35 9 32.23 68.83
128.94 5 36.86 68.65
85.74 6 61.38 68.7
92.34 8 27.79 69.05
66.3 3 32.02 69.18
63.65 4 33.48 68.76
106.76 3 79.97 65.77
76.14 5 29.45 68.84
65.58 6 32.93 68.76
63.86 7 34.61 68.74
104.03 8 78.23 68.12
54.43 2 70.06 65.79
124.6 4 70.16 68.36
63.16 5 71.12 68.54
63.19 6 72.09 68.32
84.02 3 29.8 68.97
98.25 4 67.4 68.52
58.01 5 62.97 68.55
97.7 4 34.97 68.89
60.05 5 32.67 68.72
104.45 6 76.73 68.45
125.6 8 77.87 68.72
88.62 3 40.38 66.41
58.53 4 36.5 68.77
77.35 5 52.27 65.54
181.47 8 46.75 63.11
181.84 11 41.61 63.82
186.79 7 41.64 64.98
188.48 10 43.43 66.01
187.9 5 44.62 67.6
185.09 8 42.87 68.56
91.14 9 73.03 68.6
56.89 10 67.43 68.46
94.63 6 36.23 68.76
64.41 7 38.48 68.73
59.68 8 35.79 68.78
83.55 9 58.03 68.66
101.13 4 33.61 69.2
73.53 5 45.39 68.72
79.37 4 63.27 68.4
91.96 6 29.28 69.09
63.51 7 30.58 68.97
78.79 3 47.86 68.66
87.03 4 73.73 68.58
95.14 3 43.05 66.17
67.48 4 48.51 68.85
71.18 5 57.83 66.89
208.29 8 80.32 68.27
120.26 10 75.89 68.17
81.18 5 30.64 68.71
70.38 6 39.11 68.88
59.68 7 36.43 68.95
66.28 2 40.63 68.45
64.6 3 43.08 68.37
150.6 3 70.33 65.97
25.05 4 31.48 69.01
55.73 5 24.66 68.88
110.21 6 74.75 68.6
91.67 8 40.45 69.02
91.28 2 70.77 66.49
99.51 4 44.66 69.09
49.58 5 31.42 68.91
89.46 6 59.84 68.6
90.55 8 24.37 68.89
66.06 9 28.34 68.75
127.37 4 31.32 69.2
65.22 5 34.42 69.13
68.95 6 41.41 68.64
114.23 8 30.67 69.27
68.05 9 36.73 69.13
122.75 4 34.89 69.46
8.1 4 43.35 68.88
111.96 6 30.24 69.48
66.1 7 34.26 69.03
67.3 8 39.53 68.89
116.13 2 95.8 66.43
67.55 4 36.31 69.36
63.49 5 37.6 68.93
57.53 6 32.66 68.72
124.92 8 33.09 68.75
120.52 9 93.95 68.21
65.03 4 31.83 68.97
63.71 5 33.35 68.96
91.0 6 63.37 68.56
55.75 2 56.58 68.3
87.16 3 82.59 68.14
125.38 3 83.5 65.64
13.04 4 32.1 68.82
64.97 5 34.94 68.76
113.44 7 23.38 68.95
97.37 8 60.05 68.36
106.51 10 41.25 68.9
67.63 4 46.86 68.82
62.21 5 46.82 68.8
114.3 7 36.16 69.23
57.13 8 30.81 68.79
94.24 9 64.22 68.6
96.11 4 34.55 69.09
67.23 5 39.74 69.14
55.91 6 33.12 68.94
121.65 8 30.14 68.81
64.79 9 32.78 68.94
117.33 4 25.28 68.84
63.78 5 26.88 69.0
66.47 6 31.27 68.78
120.75 8 27.35 68.99
132.44 10 35.64 69.35
57.38 4 30.56 69.09
59.21 5 27.38 69.05
65.54 6 30.8 68.94
118.41 7 89.45 68.64
73.09 9 35.75 68.76
122.15 4 33.29 68.98
56.55 4 92.35 68.49
67.3 6 32.6 68.85
83.89 7 55.2 68.4
116.48 9 46.82 68.59
102.67 4 24.01 69.3
57.14 4 83.68 68.69
68.92 5 90.64 68.4
100.1 7 65.16 68.41
85.44 8 89.38 68.29
100.79 3 64.62 65.75
95.78 5 34.62 69.41
8.1 5 43.07 69.03
49.24 6 29.49 68.75
125.37 8 30.39 68.84
130.41 10 36.55 69.21
88.22 3 63.67 65.74
34.47 4 34.65 68.82
62.55 5 34.94 68.81
94.28 6 68.39 68.56
28.56 2 33.2 68.72
117.34 4 25.72 69.32
135.78 4 37.5 69.85
8.07 4 45.93 68.76
52.43 5 35.67 68.46
111.09 6 86.66 68.1
136.99 9 34.68 69.44
58.43 10 30.69 69.26
64.38 4 32.91 68.85
54.57 5 24.88 68.97
86.2 6 49.89 68.49
104.33 7 93.83 67.88
121.54 9 90.72 68.6
62.77 4 26.25 69.22
64.85 5 28.96 69.0
78.18 6 45.59 68.66
103.31 8 23.45 68.96
56.71 8 82.68 68.08
135.96 4 29.62 69.17
27.17 4 58.0 68.62
97.73 6 30.06 69.0
63.96 2 31.84 69.18
65.3 3 35.03 68.86
103.54 2 78.14 66.43
76.19 4 27.68 69.66
8.08 4 36.12 68.76
121.13 6 32.6 69.09
121.8 8 29.76 69.28
91.49 9 60.3 68.33
89.57 11 23.83 69.11
73.19 4 35.26 68.96
65.84 5 39.01 68.71
105.13 6 83.78 68.48
75.03 3 32.11 69.1
58.56 4 28.25 68.96
124.45 3 93.21 65.64
43.91 4 74.05 68.65
79.43 6 26.98 69.28
110.0 7 76.85 68.57
110.28 9 61.99 68.35
54.67 10 54.07 68.13
108.96 4 37.84 69.04
60.37 5 35.86 69.01
72.56 6 46.63 68.71
111.55 8 33.09 68.89
95.66 9 67.99 68.69
91.59 4 33.6 69.01
64.79 5 36.25 69.02
72.88 6 47.35 68.86
51.1 2 35.7 69.02
59.47 3 32.79 68.99
142.44 3 51.52 66.14
46.62 4 35.19 69.32
55.42 5 28.05 69.31
64.68 6 30.58 69.06
114.26 7 84.89 68.39
70.65 9 28.64 68.88
125.13 4 29.3 69.53
9.88 4 39.62 68.67
112.67 6 27.25 69.27
65.78 7 30.93 69.2
125.39 9 31.86 69.32
116.79 3 88.83 65.68
30.54 4 55.69 68.56
75.61 5 69.63 68.36
71.78 6 79.58 68.36
108.38 8 62.74 68.53
66.01 2 66.67 65.82
93.43 4 34.21 69.07
73.83 5 46.3 68.88
120.77 6 107.42 68.6
68.88 8 49.31 68.88
119.15 9 108.73 68.68
70.3 4 52.13 69.43
55.49 5 45.07 69.43
55.57 6 38.08 69.2
90.15 7 67.21 68.21
91.57 9 32.81 69.35
122.81 4 31.03 69.51
60.85 5 29.56 69.25
56.88 6 23.95 69.41
82.42 2 45.01 69.13
51.49 3 33.77 68.99
139.24 3 49.16 66.42
42.62 4 28.64 69.36
63.56 5 30.01 69.02
86.76 6 55.6 68.42
93.6 7 88.34 68.26
108.78 3 71.91 65.53
56.22 4 65.62 68.66
53.54 5 56.52 68.5
80.51 6 75.59 68.06
122.99 8 73.99 68.2
80.46 4 28.0 68.87
62.22 5 27.96 68.8
69.67 6 35.7 68.74
89.86 2 64.54 68.56
91.84 4 30.43 69.0
106.73 3 76.88 65.79
24.21 4 37.14 68.74
58.48 5 33.21 68.46
124.18 7 32.86 69.18
122.35 9 30.6 69.11
82.84 3 52.11 65.37
70.38 4 60.6 68.71
40.38 5 37.75 68.88
115.05 7 27.87 69.27
64.17 8 29.87 68.94
105.72 2 75.26 66.46
80.17 4 28.96 68.96
61.76 5 28.44 68.93
125.12 7 29.08 69.35
67.75 8 34.82 68.76
113.36 9 88.18 68.54
71.13 4 32.44 69.24
60.82 5 30.95 68.95
58.86 6 27.4 68.81
116.9 7 84.47 68.08
87.57 9 45.9 68.52
104.81 4 25.32 69.07
64.85 5 28.03 69.27
68.71 6 34.77 68.97
60.52 7 32.96 68.45
122.12 9 30.46 69.03
111.1 3 81.49 65.58
77.89 5 32.8 69.22
55.79 6 26.05 68.96
70.36 7 34.51 68.73
85.06 8 58.33 68.58
175.91 4 47.02 69.65
13.19 4 60.8 68.67
62.67 5 61.24 68.56
53.89 6 52.5 68.56
113.72 8 41.23 68.27
108.27 4 24.27 68.93
74.82 5 37.39 69.19
56.04 6 30.91 68.87
121.93 8 28.21 68.86
73.65 9 40.11 68.48
116.79 4 32.05 69.21
68.5 5 38.57 69.22
56.23 6 32.27 68.77
91.32 2 62.63 68.64
67.57 3 68.18 68.53
102.46 3 45.4 66.02
46.05 4 28.49 68.89
83.82 5 51.01 68.36
79.68 6 69.21 68.11
111.45 8 55.56 68.29
116.35 3 47.04 65.8
66.17 4 51.13 68.83
43.88 5 31.95 69.14
117.32 6 89.46 68.63
68.49 8 30.95 68.81
87.5 2 57.32 66.56
108.43 4 40.54 69.56
28.97 4 70.8 68.47
88.93 6 33.65 69.46
63.75 7 35.21 68.8
131.87 3 42.89 65.97
50.38 4 30.5 68.87
116.25 5 86.89 68.45
70.34 7 30.31 68.81
140.71 9 47.24 69.39
98.09 3 84.66 65.73
29.88 4 50.98 68.74
61.65 5 50.4 68.63
119.84 7 45.53 69.29
95.9 8 80.67 68.55
58.31 2 76.74 66.0
83.02 4 33.42 68.92
69.1 5 40.56 69.01
70.99 6 49.69 68.76
100.29 8 24.4 68.96
75.76 9 38.51 68.77
122.94 4 36.88 69.02
51.74 5 25.9 69.31
60.25 6 23.81 69.08
73.33 2 35.38 68.79
60.57 3 33.62 68.83
135.85 3 45.47 66.46
57.11 4 40.1 69.11
52.33 5 29.74 68.99
84.6 6 53.08 68.22
106.86 8 34.7 68.86
122.34 9 97.45 68.67
60.11 4 30.2 68.94
66.11 5 34.22 69.12
62.95 6 34.95 68.91
121.63 8 31.94 69.09
68.24 3 38.2 65.65
60.74 4 36.62 68.77
76.91 5 51.92 68.45
73.61 6 63.78 67.72
124.03 8 63.28 68.34
90.99 3 93.28 65.53
65.12 5 31.26 69.09
62.04 6 31.03 68.87
64.97 2 33.87 69.02
65.42 3 37.19 68.88
147.86 3 61.57 66.17
38.18 4 36.44 69.47
23.92 4 61.42 68.59
99.59 6 35.38 68.98
120.49 8 31.19 69.01
70.6 9 39.9 68.84
68.84 4 46.78 68.58
96.99 5 83.05 68.33
73.66 7 29.95 68.81
111.15 8 81.02 68.62
81.14 4 35.72 69.11
64.64 5 38.21 69.07
63.19 6 39.18 68.97
94.59 7 72.96 68.38
112.85 3 60.78 65.64
41.31 4 38.91 68.66
92.51 5 70.51 68.47
83.1 7 27.26 69.03
61.75 2 91.75 68.1
48.92 3 77.83 68.42
142.65 4 31.76 69.26
31.04 4 64.17 68.61
93.58 6 31.87 69.34
67.88 7 37.75 68.52
69.0 8 44.8 68.11
164.87 4 21.94 69.7
8.08 4 30.38 69.01
65.74 5 34.02 68.56
124.93 7 34.46 69.23
64.43 8 36.73 68.88
120.33 4 32.36 69.28
63.09 5 33.24 69.23
59.7 6 30.58 68.81
119.43 7 90.28 68.67
67.59 9 30.84 68.82
70.04 4 38.97 68.53
104.65 5 83.25 68.26
72.9 7 29.35 68.73
135.76 9 41.09 69.12
98.16 4 78.59 68.65
20.03 5 34.5 68.84
90.47 6 63.97 68.59
86.73 2 89.53 68.47
56.59 3 83.62 68.32
131.63 4 26.04 69.58
8.05 4 34.45 68.83
97.67 5 71.43 68.58
86.69 7 31.93 68.97
126.28 9 33.78 69.32
70.7 3 42.6 65.66
56.88 4 36.99 68.87
64.3 5 39.12 68.72
115.49 7 29.71 69.16
112.89 8 82.59 68.54
67.96 10 23.53 68.9
72.6 4 34.34 68.81
61.52 5 33.57 69.03
62.75 6 34.09 68.99
62.74 2 34.6 69.15
64.57 3 37.01 69.11
174.84 3 89.58 66.48
12.41 4 37.53 69.12
61.63 5 36.87 68.82
114.06 7 25.96 68.8
76.07 8 40.39 68.31
112.12 4 27.45 69.15
61.6 4 91.78 68.39
69.73 6 34.57 69.24
123.81 7 98.85 68.67
61.36 3 32.91 66.09
67.2 4 38.07 68.85
118.15 6 31.44 69.46
62.42 7 31.6 69.24
62.27 8 31.62 68.91
121.49 4 28.46 69.56
9.07 4 37.94 68.6
119.61 6 32.82 69.33
63.74 7 34.37 68.74
113.9 2 88.31 65.86
71.85 4 33.32 68.99
78.05 5 49.82 68.93
89.11 6 77.87 68.43
80.35 8 31.75 68.77
83.95 9 54.41 68.57
97.83 4 26.55 68.91
69.74 5 34.37 69.14
63.79 6 35.98 68.85
108.28 7 84.05 68.29
75.44 9 32.81 68.97
138.45 5 47.37 69.27
40.36 5 89.53 68.71
50.21 6 76.95 68.66
84.69 2 100.38 68.55
76.63 2 50.38 66.48
103.51 4 28.45 69.49
23.32 4 52.81 68.57
42.55 5 32.23 68.75
136.1 7 44.35 68.93
108.27 9 27.39 69.16
63.27 4 28.45 69.0
73.38 5 40.07 68.92
56.09 6 33.63 68.77
138.36 8 48.1 68.94
85.5 3 72.37 65.74
29.19 4 37.84 68.73
74.73 5 50.87 68.46
100.68 6 91.0 68.22
85.0 8 49.74 68.85
106.74 4 31.18 69.31
8.1 4 39.64 68.75
111.98 5 91.57 68.49
52.83 6 81.72 68.28
133.38 8 90.99 68.41
68.68 4 32.68 68.95
60.54 5 30.89 68.99
93.64 6 63.67 68.52
57.27 7 58.47 68.46
84.56 1 81.77 66.69
139.51 4 32.42 69.47
8.1 4 40.88 68.9
96.75 5 76.9 68.48
66.06 6 80.88 67.54
137.28 9 29.2 69.44
66.23 4 33.36 69.08
61.58 5 32.65 69.28
64.39 6 34.88 69.06
120.48 7 95.69 68.06
33.72 8 65.89 68.25
158.27 4 36.39 69.46
36.95 4 74.98 68.48
35.66 5 47.22 68.31
123.63 7 46.3 68.52
106.55 2 92.56 65.78
70.46 4 36.11 68.95
58.93 5 32.63 68.9
70.22 6 40.96 68.41
117.55 8 33.69 69.0
120.98 4 30.0 69.29
44.78 4 76.77 68.71
67.55 5 82.29 68.41
78.05 7 33.77 68.76
57.32 8 28.61 68.88
121.92 4 25.91 69.27
65.12 5 28.9 69.25
68.86 6 35.8 69.0
82.6 7 57.04 68.19
41.59 2 35.47 65.95
128.62 4 39.76 68.96
55.76 5 32.98 68.81
118.82 7 27.04 69.13
93.88 8 60.07 68.51
41.25 9 38.14 68.32
121.08 4 34.57 69.08
55.41 5 27.42 69.05
65.2 6 30.5 68.77
123.39 8 29.33 68.77
99.76 3 68.49 65.42
32.93 4 38.01 68.56
74.87 5 51.3 68.45
100.78 6 91.53 68.33
67.96 8 32.47 68.96
123.6 4 31.53 69.33
8.09 4 39.97 68.76
106.88 6 21.56 69.27
117.08 7 78.83 68.67
71.81 2 88.81 66.12
72.56 4 34.72 68.95
71.66 5 44.54 68.53
52.77 6 34.64 68.21
122.73 8 32.78 69.12
121.75 4 29.9 69.44
8.08 4 38.34 68.72
72.08 5 48.6 68.43
52.44 6 38.35 68.38
122.58 8 36.34 69.02
109.77 3 85.97 65.57
58.39 4 81.94 68.61
40.09 5 58.79 68.59
84.27 6 81.79 68.58
75.0 3 30.08 69.23
86.1 2 54.98 66.71
96.06 4 25.27 69.38
8.1 4 33.73 68.75
99.02 5 72.12 68.46
89.26 7 35.32 69.25
117.02 8 92.51 68.64
68.66 3 34.19 66.12
62.14 4 34.07 69.14
63.32 5 35.19 68.96
63.65 6 36.65 68.98
115.06 8 26.78 69.23
65.67 3 30.35 65.65
69.68 4 38.1 68.58
98.1 5 75.53 68.52
43.42 6 55.85 68.41
101.84 8 32.18 69.0
123.09 4 30.69 69.64
8.7 4 39.78 68.65
74.71 5 52.79 68.69
105.4 7 32.84 69.36
62.94 2 33.56 66.51
119.78 4 28.75 69.34
43.92 4 74.62 68.62
80.47 6 28.63 69.0
108.76 7 77.2 68.41
79.88 9 30.59 68.88
64.92 4 33.37 68.89
73.82 5 45.45 68.58
52.45 6 35.21 68.34
122.44 8 33.05 69.19
123.24 4 31.73 69.37
23.66 4 56.44 68.61
72.51 5 67.15 68.3
93.51 7 34.78 69.06
64.06 8 36.66 68.92
138.28 4 51.05 69.25
47.06 5 35.18 69.28
64.33 6 37.35 68.72
113.66 8 26.03 68.99
61.43 9 25.17 68.89
125.79 4 26.52 69.53
8.09 4 34.96 68.91
78.62 5 52.06 68.39
78.29 6 68.8 68.39
121.64 8 65.81 68.57
94.94 4 34.94 69.26
58.02 5 30.51 68.96
63.35 6 31.66 69.01
67.72 2 37.36 69.36
58.71 3 33.66 68.79
131.94 3 41.42 65.97
56.0 4 34.89 69.1
40.06 4 76.73 68.09
77.69 5 92.85 67.84
122.46 8 25.69 69.01
104.27 3 69.57 65.41
59.05 4 66.48 68.49
86.0 6 26.26 69.21
83.06 7 47.99 68.9
66.39 8 52.3 68.75
108.45 4 35.54 69.52
18.24 4 54.58 68.49
104.29 5 98.48 68.07
88.21 7 60.57 68.7
82.82 2 82.05 66.18
81.06 4 36.68 69.09
58.08 5 32.32 68.81
91.32 6 62.68 68.13
111.5 8 49.09 69.45
107.02 4 30.83 69.82
8.09 4 39.28 69.04
125.84 5 105.68 68.38
53.22 7 31.23 68.76
36.1 7 68.94 67.78
145.52 4 25.86 69.26
66.64 4 95.45 68.71
82.53 6 51.61 69.27
107.44 8 33.79 69.35
84.97 3 57.51 65.68
45.25 4 39.75 68.99
53.28 5 30.37 68.85
108.64 6 78.82 68.11
86.98 8 39.63 68.78
125.52 4 40.69 69.43
8.09 4 49.14 68.9
108.12 6 32.03 69.46
78.16 7 48.64 68.89
88.38 2 75.92 66.14
92.75 4 42.97 69.34
55.75 5 36.17 69.29
52.56 6 26.06 68.73
145.48 8 47.96 69.37
112.99 3 100.95 66.11
16.66 4 53.34 69.22
70.3 5 61.74 68.6
56.52 6 55.75 68.77
116.26 8 47.12 69.27
102.98 3 89.66 65.8
10.82 4 35.94 68.93
79.8 5 54.26 68.58
84.2 6 77.18 67.97
39.15 7 53.05 68.34
168.21 4 33.67 69.59
8.08 4 42.11 68.79
106.47 5 88.29 68.52
81.54 7 43.42 68.61
65.03 8 46.33 68.31
110.96 4 32.17 68.96
62.8 5 32.74 68.98
86.85 6 58.43 68.51
101.72 8 34.63 68.72
72.36 9 45.18 68.54
113.41 4 33.59 69.02
59.96 5 31.19 69.18
64.67 6 33.72 68.96
139.46 8 49.33 69.23
60.17 3 47.16 65.71
62.09 4 46.99 68.58
69.01 5 54.04 68.52
97.0 7 25.31 69.22
75.06 8 38.69 68.13
159.04 3 74.76 65.61
21.52 4 32.21 68.84
66.28 5 36.41 68.97
70.45 6 44.97 68.39
115.68 8 35.76 68.6
120.4 3 96.48 65.47
59.71 5 28.94 69.03
58.5 6 25.02 68.79
27.22 1 53.44 67.86
131.19 3 60.42 68.01
97.86 5 32.59 68.77
139.87 4 48.63 69.41
46.29 5 31.96 69.06
65.25 6 35.09 69.25
58.4 2 31.07 69.16
64.09 3 32.99 69.04
124.25 3 32.72 66.47
64.32 4 34.88 69.42
55.7 5 28.04 68.9
91.32 6 58.39 68.38
98.96 8 31.72 69.02
86.1 3 56.62 65.51
45.57 4 39.2 68.79
115.62 6 29.91 69.34
65.24 7 33.03 68.78
166.87 3 77.27 66.1
42.91 4 57.07 68.95
76.86 5 72.32 68.61
88.75 7 34.97 69.19
60.5 8 33.14 69.04
123.13 4 31.7 69.15
62.79 4 97.28 68.56
63.31 6 33.36 69.19
62.93 7 34.06 69.12
83.96 2 56.73 66.64
104.81 4 36.16 69.06
37.46 4 75.28 68.37
92.72 6 42.09 68.51
67.76 7 47.83 68.38
170.2 4 30.53 69.63
8.1 4 38.99 69.04
55.4 5 31.84 68.77
114.43 6 86.33 68.33
102.37 8 63.21 68.24
100.25 10 37.88 68.8
55.73 4 31.07 68.7
67.47 5 36.52 68.9
60.83 6 35.02 68.79
64.67 2 37.54 69.18
60.06 3 35.26 69.07
161.48 3 73.87 66.24
33.07 4 43.39 69.5
49.94 5 30.52 69.17
79.43 6 48.46 68.61
122.91 8 46.79 68.93
64.81 9 49.46 68.53
122.46 4 47.32 69.55
66.33 4 116.6 68.57
11.27 5 63.4 68.29
99.28 7 37.06 68.98
103.94 2 80.6 66.28
83.2 4 37.46 69.14
58.98 5 34.05 68.69
91.08 6 64.15 68.32
93.31 8 31.56 69.0
93.93 3 64.65 65.54
31.88 4 32.92 68.91
91.28 5 63.24 68.59
92.73 7 30.06 68.99
64.24 2 32.14 66.45
139.5 4 47.79 69.72
36.84 4 86.27 68.4
69.56 6 28.89 68.66
104.22 7 72.72 68.29
161.51 4 46.35 69.62
8.09 4 54.8 68.86
42.21 5 33.86 68.87
82.0 6 54.49 68.53
106.43 8 35.61 68.43
112.36 3 87.94 65.36
69.62 5 30.62 69.24
77.97 6 47.04 68.78
86.14 7 71.99 68.54
73.93 2 84.19 66.0
81.0 4 38.75 69.11
58.19 5 34.5 68.85
88.34 6 61.75 68.61
91.84 8 27.63 68.85
59.51 9 24.77 68.86
124.42 4 24.67 69.25
66.85 5 29.46 69.31
69.44 6 36.97 69.17
54.76 7 29.15 69.07
144.01 3 49.51 66.48
50.97 4 37.72 69.32
58.88 5 34.2 68.82
124.12 7 33.79 69.43
80.68 8 53.04 68.71
105.93 4 33.68 69.66
8.09 4 42.13 68.82
52.34 5 31.78 68.98
124.22 7 31.47 69.21
120.82 9 27.63 69.27
64.86 3 30.35 65.56
83.43 4 52.46 68.69
49.26 5 38.88 68.85
76.8 6 54.07 68.54
101.11 8 29.64 68.78
69.39 9 37.1 68.88
120.14 4 32.53 69.2
60.42 4 95.63 68.43
64.36 6 32.82 68.96
88.12 7 59.84 68.35
90.66 9 24.49 68.87
86.32 4 49.61 68.56
86.39 5 74.89 68.65
81.74 7 30.22 69.27
51.27 2 83.76 68.34
73.73 2 30.73 66.59
142.35 4 49.36 69.53
8.1 4 57.82 68.8
79.92 5 76.26 68.56
77.35 7 27.01 68.95
72.02 2 37.21 66.47
113.46 4 25.68 69.22
56.98 4 85.19 68.43
65.97 6 24.06 69.03
124.24 7 88.79 68.45
45.82 2 71.63 65.9
87.59 4 33.07 68.85
67.17 5 38.21 68.93
60.05 6 35.91 68.88
68.51 1 42.45 66.69
169.94 4 24.88 69.27
11.9 4 37.31 68.57
119.65 6 32.24 69.18
64.72 7 34.81 68.81
97.41 2 71.53 66.62
90.7 4 36.22 69.07
57.05 5 30.78 69.31
64.89 6 33.53 69.17
117.59 8 26.31 69.15
96.6 3 62.18 65.5
50.12 4 49.51 68.65
59.87 5 47.02 68.54
83.19 6 68.88 68.47
89.26 8 32.07 69.14
123.74 4 31.27 69.31
26.47 4 58.92 68.68
95.84 6 29.0 69.51
57.34 7 23.87 68.79
64.12 1 90.84 66.0
128.39 4 29.88 69.44
44.71 4 76.57 68.26
66.02 5 80.5 67.78
115.49 7 71.09 68.02
91.98 9 37.35 68.82
131.7 4 44.86 69.51
8.09 4 53.32 68.81
51.26 5 41.83 68.47
91.85 6 72.75 68.53
84.31 8 30.76 68.85
123.76 4 29.98 69.76
62.63 5 30.37 69.32
45.36 5 77.74 68.37
87.24 7 38.82 68.55
72.76 8 49.78 68.4
111.89 4 36.6 68.99
56.0 5 30.06 69.18
57.4 6 24.99 68.92
68.96 7 32.0 68.8
124.51 3 32.0 66.25
65.06 4 34.93 69.11
59.39 5 31.94 68.99
86.86 6 57.64 68.05
80.48 7 76.7 68.38
163.1 4 51.99 69.77
11.06 4 63.55 68.54
91.27 5 93.84 68.26
66.0 7 32.74 68.5
90.52 8 62.26 68.47
113.62 4 50.89 69.25
43.68 5 31.5 69.38
64.68 6 34.02 69.52
68.26 7 40.3 68.83
94.39 2 73.86 66.16
81.25 4 28.68 69.18
62.77 5 29.22 69.34
68.91 6 36.17 69.06
112.79 8 23.93 69.15
56.3 2 82.74 65.79
78.33 4 34.51 69.24
59.14 5 31.25 68.72
126.84 6 98.7 68.22
69.5 8 41.26 68.66
108.42 4 24.45 69.12
67.89 5 30.34 69.42
63.43 6 31.57 69.07
64.1 7 33.49 68.95
119.94 3 28.73 66.4
62.53 4 29.02 69.33
65.68 5 32.6 69.26
61.2 6 31.49 68.77
91.12 7 61.64 67.89
100.81 9 36.88 68.73
114.29 5 26.21 69.24
65.93 6 30.05 69.45
62.48 2 30.29 69.47
66.31 3 34.53 69.1
115.82 2 90.47 66.54
79.4 4 43.36 69.61
49.2 5 29.72 69.32
66.01 6 33.64 68.44
120.62 8 29.58 69.09
97.2 3 66.08 65.72
34.52 4 37.12 68.82
120.22 6 32.64 69.26
63.8 7 34.26 69.26
80.79 2 53.61 66.8
108.32 4 36.71 69.87
21.2 4 58.85 68.38
53.01 5 49.19 68.55
109.38 7 33.39 69.33
121.75 9 30.51 69.09
87.02 3 56.38 65.38
38.02 4 31.07 68.76
65.25 5 34.2 68.89
118.33 7 27.75 69.44
70.15 8 35.99 69.32
121.19 4 32.53 70.09
18.67 4 52.03 68.67
85.94 5 76.77 68.56
81.25 7 31.6 69.5
67.19 8 36.75 69.4
134.01 4 46.67 69.94
8.08 4 55.11 68.84
45.95 5 38.09 68.78
118.41 7 31.72 69.0
127.27 9 34.6 68.93
62.06 10 34.4 68.78
64.1 4 36.34 68.56
62.04 5 36.11 68.74
117.18 6 93.48 68.45
78.98 8 45.93 68.68
111.95 10 32.81 69.29
63.31 4 33.92 68.94
60.17 4 96.76 68.39
59.46 6 28.83 68.95
69.7 7 36.61 68.92
112.95 2 89.55 65.98
76.32 4 39.23 69.22
54.07 5 30.69 68.95
120.11 6 91.1 68.39
61.81 8 25.62 69.37
103.72 2 68.93 66.33
92.7 4 35.71 69.55
38.25 4 75.65 68.63
82.45 5 96.74 68.01
79.93 7 50.18 68.24
124.42 3 50.09 66.08
51.09 4 38.44 69.16
54.68 5 30.53 68.88
103.79 6 73.91 68.29
84.48 8 32.1 68.74
126.09 4 33.76 69.5
16.22 4 50.7 68.56
121.72 6 47.78 69.54
49.1 7 34.05 68.94
154.45 3 65.32 66.35
37.46 4 39.43 69.25
58.56 5 35.58 68.91
95.38 6 70.17 68.6
91.29 8 35.48 69.36
128.81 4 39.97 69.76
8.11 4 48.44 68.9
94.65 5 82.27 68.57
74.22 7 29.75 69.14
88.03 2 56.66 66.67
109.53 4 41.02 69.57
12.52 4 54.1 68.62
44.46 5 35.51 68.94
127.16 7 38.29 68.87
123.69 9 37.43 69.06
118.32 4 30.97 69.75
8.08 4 39.41 69.0
55.13 5 31.97 69.12
62.66 6 32.39 68.8
125.12 8 33.04 69.5
118.94 4 27.22 69.53
8.11 4 35.69 68.96
63.56 5 37.05 68.47
127.32 7 39.98 68.85
59.08 8 36.66 68.68
115.21 4 26.94 69.26
26.26 4 54.37 68.59
119.12 6 48.73 69.38
69.62 7 56.42 68.74
87.71 2 83.01 65.92
79.42 4 35.92 69.14
57.84 5 31.31 69.03
66.56 6 35.81 69.19
121.78 8 32.95 69.43
100.02 3 72.4 65.97
32.44 4 41.26 68.87
56.85 5 35.62 68.78
80.16 6 54.33 68.48
58.71 1 50.62 66.79
169.32 4 32.41 69.83
19.64 4 52.93 68.67
63.59 5 54.32 68.33
122.72 7 52.45 68.66
60.13 2 50.24 65.62
110.14 4 35.23 69.04
56.98 5 29.72 68.96
67.52 6 35.22 68.77
63.74 7 36.78 68.84
158.9 3 72.7 65.85
26.31 4 35.16 69.11
59.19 5 31.96 68.81
126.94 7 34.51 69.34
66.68 2 39.13 66.76
117.45 4 31.76 69.39
19.51 4 52.14 68.58
52.56 5 42.02 68.77
119.62 7 36.92 68.75
123.42 9 35.78 69.24
67.94 4 41.73 69.36
49.86 4 93.8 68.38
60.46 6 26.91 68.74
77.13 7 42.44 68.61
167.4 4 22.22 69.98
8.09 4 30.67 69.31
55.86 4 89.01 68.06
85.78 6 48.58 68.53
100.68 7 88.78 68.48
128.97 3 93.44 65.89
24.35 4 53.85 68.62
71.37 5 63.38 68.31
95.37 7 32.94 68.94
63.57 8 34.32 68.8
120.73 4 30.38 69.62
8.09 4 38.83 68.74
110.38 6 24.07 69.27
73.1 7 35.4 68.61
108.54 2 83.75 66.08
74.45 4 31.47 69.43
37.69 4 70.84 68.32
85.29 6 29.88 68.88
66.2 7 34.0 68.85
170.87 3 82.41 66.56
22.57 4 40.97 69.22
54.75 5 33.13 69.0
93.64 6 65.92 68.53
102.72 8 43.16 68.56
105.58 4 23.39 69.36
72.07 5 33.65 69.5
56.46 5 92.62 68.4
64.31 7 29.75 69.36
66.81 8 34.5 68.8
146.58 3 57.56 66.24
