interval_qps l0_files total_mem_size pending_bytes
8.64 4 24.25 69.0
103.96 5 67.81 69.23
8.03 6 11.18 69.19
8.13 6 19.67 69.19
106.83 4 66.23 69.39
8.03 5 9.6 69.32
9.06 5 19.07 69.32
8.11 5 27.53 69.0
7.84 5 35.72 68.83
60.99 5 99.41 68.2
35.56 7 6.53 69.37
7.68 7 14.54 68.8
112.96 9 2.48 69.78
6.5 9 9.28 69.78
41.93 9 53.07 68.69
56.12 10 46.67 69.3
9.06 10 56.13 69.3
71.27 11 65.54 69.1
6.72 12 7.55 69.69
7.23 12 15.09 69.69
110.05 3 130.03 66.02
5.88 5 6.14 69.89
8.11 5 14.61 69.35
8.11 5 23.08 69.06
7.87 5 31.29 69.06
97.65 7 3.25 69.33
8.14 7 11.74 69.33
8.09 1 20.19 69.02
7.45 1 27.97 68.8
97.73 1 130.03 68.23
63.76 3 66.59 69.14
8.55 4 10.5 69.48
8.56 4 19.44 69.08
8.13 4 27.93 69.08
98.64 5 65.93 68.91
6.84 4 8.06 69.49
8.12 4 16.53 69.09
110.32 5 66.73 69.27
7.51 6 9.56 69.56
8.88 6 18.83 69.14
8.92 6 28.15 69.14
145.25 7 114.83 67.62
139.06 9 130.03 68.65
2.9 4 68.05 68.93
6.0 5 9.3 69.18
7.16 5 16.78 68.82
109.6 6 66.23 69.22
6.92 7 8.44 69.8
8.52 7 17.33 69.41
8.12 7 25.82 69.01
100.68 4 65.95 69.2
7.99 5 9.27 69.27
7.69 5 17.3 69.13
9.32 5 27.03 68.98
100.15 6 66.61 69.24
6.76 7 8.65 69.67
6.88 7 15.84 69.29
8.85 7 25.09 69.08
8.1 1 33.55 68.74
22.22 1 56.75 68.46
132.39 2 130.03 68.7
7.2 4 7.52 69.56
8.1 4 15.98 68.95
8.13 4 24.47 68.95
8.13 4 32.96 68.95
93.86 5 65.97 68.74
8.07 4 9.39 69.32
64.41 4 76.66 68.28
55.71 6 4.8 69.48
6.9 6 12.01 69.32
8.12 6 20.49 68.99
8.13 6 28.98 68.99
96.76 6 130.03 68.17
5.58 8 5.83 69.45
7.9 8 14.08 69.1
112.82 9 66.88 68.92
7.47 10 9.67 69.37
8.13 10 18.15 69.37
8.12 10 26.64 69.0
130.06 11 97.46 68.7
36.64 5 5.68 69.36
7.74 5 13.77 68.84
61.6 5 78.1 68.58
54.33 7 4.81 69.78
7.09 7 12.22 69.46
9.01 7 21.62 69.28
8.07 1 30.05 68.79
96.75 2 66.07 69.14
7.82 3 9.22 69.03
115.68 3 130.03 68.66
6.83 5 7.13 69.87
7.52 5 14.98 69.47
7.89 5 23.22 69.1
9.13 5 32.75 69.1
122.06 3 95.21 66.18
39.99 5 6.95 69.56
8.51 5 15.84 69.23
8.11 5 24.31 68.87
41.67 5 67.83 68.35
156.34 7 101.07 67.93
89.98 8 130.03 68.02
62.25 3 130.03 68.42
3.96 5 4.14 69.36
7.2 5 11.66 69.36
91.88 5 107.62 68.69
28.16 7 6.99 69.85
7.14 7 14.44 69.85
7.45 7 22.23 69.13
8.1 4 30.69 68.92
8.13 4 39.18 68.92
87.18 5 65.22 69.14
7.88 6 8.44 69.12
8.12 6 16.92 68.96
108.31 6 130.03 68.64
4.74 8 4.96 69.82
7.94 8 13.25 69.49
8.12 8 21.73 69.3
8.12 1 30.2 69.3
8.11 1 38.68 68.94
8.13 1 47.17 68.94
82.16 2 67.96 69.16
7.57 3 10.85 69.41
8.12 3 19.33 69.05
117.01 3 76.51 66.46
55.8 4 69.77 69.86
8.0 5 13.11 69.79
8.11 5 21.58 69.45
8.1 5 30.04 69.13
8.12 5 38.53 68.9
129.9 6 109.17 66.83
172.54 9 94.31 67.22
96.46 10 130.03 67.82
62.37 6 65.14 68.83
7.09 7 7.52 69.38
8.71 7 16.62 69.07
109.36 8 65.82 69.26
7.06 9 8.17 69.54
6.33 9 14.78 69.54
8.66 9 23.83 68.82
8.08 4 32.27 68.8
93.61 4 130.03 68.28
6.28 6 6.56 68.89
8.12 6 15.03 68.75
111.78 7 66.75 68.86
6.96 8 9.01 69.43
8.01 8 17.38 68.94
16.05 1 34.15 68.59
96.28 3 4.67 69.77
7.29 3 12.28 69.17
8.13 3 20.77 69.17
8.12 3 29.25 68.89
96.5 3 130.03 68.55
6.12 5 6.39 69.35
7.99 4 14.73 69.34
9.18 4 24.32 68.83
102.37 5 66.21 68.73
7.95 6 9.5 69.01
11.71 6 21.73 68.68
106.73 8 3.16 69.69
7.09 8 10.57 68.75
7.78 8 18.7 68.75
106.6 9 65.02 69.16
7.22 10 7.54 69.42
7.83 10 15.71 69.04
109.46 10 130.03 68.68
64.87 4 67.75 69.83
7.47 5 10.54 69.91
8.1 5 19.0 69.37
8.13 5 27.49 69.21
7.69 5 35.52 68.83
152.74 6 130.03 67.45
163.88 9 106.13 68.62
12.55 10 54.22 69.21
8.12 3 62.7 68.89
66.97 4 67.63 69.13
6.56 5 9.46 69.46
9.0 5 18.86 69.12
8.13 5 27.35 69.12
41.49 5 70.67 68.41
61.9 4 5.52 69.52
52.28 4 60.12 68.67
71.05 6 4.29 69.57
8.1 6 12.75 69.26
8.13 6 21.24 69.26
8.11 6 29.71 68.9
98.27 7 67.32 69.19
7.8 8 10.45 69.59
7.68 8 18.47 68.89
9.21 8 28.09 68.89
42.45 8 72.41 68.28
60.46 10 5.53 69.48
82.17 2 91.34 66.62
102.99 5 3.85 70.38
7.16 5 11.33 70.21
8.11 5 19.8 69.91
8.1 5 28.26 69.62
8.12 5 36.74 69.41
8.12 5 45.22 69.15
8.12 5 53.71 68.78
76.83 7 3.92 69.59
6.5 7 10.71 69.59
6.22 7 17.2 69.21
44.51 7 63.69 68.21
68.02 9 4.69 69.47
7.78 9 12.82 68.72
115.04 10 67.95 68.94
6.66 11 9.89 69.54
6.08 11 16.24 69.54
8.12 11 24.72 68.78
9.26 11 34.39 68.78
8.13 11 42.88 68.78
143.26 4 62.47 69.3
