secs,user_cpu,sys_cpu,io_wait,cpu_percent,cpu_num,rss,vms,dirty,read_count,write_count,disk_read_bytes,disk_write_bytes,syscall_read_bytes,syscall_write_bytes,num_threads
393, 603.35, 36.39, 0.56, 124.0, 11, 161427456, 555171840, 0, 1283759, 16316884, 24940544, 9244950528, 5301135786, 9243857861, 7
394, 605.23, 36.51, 0.56, 199.9, 11, 166563840, 555171840, 0, 1289934, 16359563, 24940544, 9274556416, 5325797412, 9273462102, 7
395, 607.12, 36.62, 0.56, 199.9, 11, 166563840, 555171840, 0, 1296056, 16401511, 24940544, 9304064000, 5350245356, 9302970819, 7
396, 608.64, 36.73, 0.56, 162.9, 11, 166563840, 555171840, 0, 1299667, 16443199, 24944640, 9325371392, 5364668685, 9324264027, 7
397, 610.52, 36.85, 0.56, 199.9, 11, 166563840, 555171840, 0, 1305789, 16484457, 24944640, 9354772480, 5389394653, 9353664625, 7
398, 612.42, 36.95, 0.56, 199.9, 11, 166563840, 555171840, 0, 1311822, 16525462, 24944640, 9385172992, 5413864379, 9384069132, 7
399, 614.07, 37.04, 0.56, 173.9, 11, 168726528, 555171840, 0, 1316028, 16565328, 24944640, 9408368640, 5430729710, 9407264194, 7
400, 615.88, 37.12, 0.56, 188.9, 11, 168726528, 555171840, 0, 1321624, 16605377, 24948736, 9435557888, 5453139625, 9434446700, 7
401, 617.77, 37.22, 0.56, 198.9, 11, 168726528, 555171840, 0, 1327704, 16645679, 24948736, 9464836096, 5477751981, 9463727102, 7
402, 619.53, 37.36, 0.56, 189.9, 11, 168726528, 555171840, 0, 1332767, 16684460, 24948736, 9492033536, 5498246716, 9490921340, 7
403, 621.24, 37.43, 0.56, 177.9, 11, 168726528, 555171840, 0, 1337057, 16724705, 24956928, 9517133824, 5515606953, 9516015241, 7
404, 624.12, 37.53, 0.56, 297.9, 11, 168726528, 555171840, 0, 1342981, 16769821, 24956928, 9600798720, 5539585420, 9599680990, 7
405, 626.04, 37.62, 0.56, 200.9, 11, 135172096, 488062976, 0, 1349059, 16814348, 24956928, 9630646272, 5564941962, 9629523311, 7
406, 627.54, 37.72, 0.56, 159.9, 11, 135172096, 488062976, 0, 1352565, 16858406, 24961024, 9651245056, 5578933447, 9650114511, 7
407, 629.49, 37.78, 0.56, 200.9, 11, 135172096, 488062976, 0, 1358774, 16901858, 24961024, 9682006016, 5603711634, 9680876065, 7
408, 631.38, 37.88, 0.56, 198.9, 11, 135172096, 488062976, 0, 1365017, 16945421, 24961024, 9712791552, 5628751507, 9711662070, 7
409, 632.92, 37.95, 0.56, 160.9, 11, 135172096, 488062976, 0, 1368407, 16988699, 24965120, 9732173824, 5642513314, 9731032571, 7
410, 634.82, 38.05, 0.56, 199.9, 11, 135172096, 488062976, 0, 1374546, 17031535, 24965120, 9762844672, 5667156931, 9761709956, 7
411, 636.71, 38.16, 0.56, 199.9, 11, 135172096, 488062976, 0, 1380734, 17073966, 24965120, 9792421888, 5691869011, 9791281950, 7
412, 638.23, 38.26, 0.56, 161.9, 11, 137064448, 555171840, 0, 1384222, 17116392, 24969216, 9812762624, 5705798134, 9811617384, 7
413, 640.15, 38.34, 0.56, 199.9, 11, 142471168, 555171840, 0, 1390329, 17158356, 24969216, 9843318784, 5730189363, 9842174432, 7
414, 642.02, 38.47, 0.56, 199.9, 11, 147877888, 555171840, 0, 1396470, 17199284, 24969216, 9872691200, 5754709370, 9871549742, 7
415, 644.16, 38.6, 0.56, 226.9, 11, 153825280, 555171840, 0, 1400106, 17244174, 24973312, 9929949184, 5769215356, 9928802841, 7
416, 645.64, 38.69, 0.56, 156.8, 11, 158957568, 555171840, 0, 1402295, 17279830, 24977408, 9964773376, 5777940520, 9963614815, 7
417, 647.27, 38.82, 0.56, 159.3, 11, 164634624, 555171840, 0, 1406672, 17323155, 24977408, 9987162112, 5804080893, 9985992359, 7
418, 649.17, 38.92, 0.56, 199.9, 11, 166797312, 555171840, 0, 1412788, 17366898, 24977408, 10018000896, 5829044141, 10016828821, 7
419, 651.09, 39.0, 0.56, 199.9, 11, 168419328, 555171840, 0, 1418787, 17410343, 24977408, 10047750144, 5853529866, 10046579050, 7
420, 652.63, 39.07, 0.56, 160.9, 11, 168419328, 555171840, 0, 1422220, 17453652, 24981504, 10068152320, 5867541785, 10066970778, 7
421, 654.52, 39.19, 0.56, 200.9, 11, 168419328, 555171840, 0, 1428170, 17495672, 24981504, 10097717248, 5891824699, 10096535712, 7
422, 656.43, 39.28, 0.56, 199.9, 11, 170582016, 555171840, 0, 1434173, 17537872, 24981504, 10127306752, 5916326722, 10126124061, 7
423, 657.97, 39.37, 0.56, 162.9, 11, 170582016, 555171840, 0, 1437667, 17579955, 24985600, 10148564992, 5930587883, 10147372079, 7
424, 659.85, 39.49, 0.56, 199.9, 11, 170582016, 555171840, 0, 1443732, 17621805, 24985600, 10178105344, 5955310413, 10176914633, 7
425, 661.72, 39.61, 0.56, 198.9, 11, 170582016, 555171840, 0, 1449755, 17663416, 24985600, 10208665600, 5979825447, 10207474193, 7
426, 663.26, 39.69, 0.56, 161.9, 11, 170582016, 555171840, 0, 1453234, 17704361, 24989696, 10228723712, 5993981834, 10227526232, 7
427, 666.12, 39.8, 0.56, 296.9, 11, 170582016, 555171840, 0, 1459441, 17750485, 24993792, 10313195520, 6019275243, 10311991945, 7
428, 668.1, 39.92, 0.56, 209.9, 11, 137256960, 488062976, 0, 1465726, 17794421, 24993792, 10348679168, 6045771308, 10347474550, 7
429, 669.55, 40.02, 0.56, 154.9, 11, 137256960, 488062976, 0, 1468761, 17837797, 24993792, 10367311872, 6062279396, 10366095539, 7
430, 671.43, 40.13, 0.56, 198.9, 11, 137256960, 488062976, 0, 1474826, 17880701, 24993792, 10396991488, 6087031292, 10395775312, 7
431, 673.34, 40.23, 0.56, 200.9, 11, 137256960, 488062976, 0, 1480908, 17923374, 24993792, 10427686912, 6111852867, 10426472847, 7
432, 674.88, 40.32, 0.56, 162.9, 11, 139689984, 488062976, 0, 1484518, 17965625, 24997888, 10448961536, 6126586167, 10447742688, 7
433, 676.78, 40.42, 0.56, 199.9, 11, 139689984, 488062976, 0, 1490647, 18007050, 24997888, 10478448640, 6151595445, 10477230257, 7
434, 678.68, 40.52, 0.56, 199.9, 11, 139689984, 488062976, 0, 1496741, 18049302, 24997888, 10509094912, 6176466259, 10507873190, 7
435, 680.31, 40.6, 0.56, 170.9, 11, 140230656, 555171840, 0, 1500789, 18090214, 24997888, 10532286464, 6192986539, 10531063450, 7
436, 682.14, 40.69, 0.56, 191.9, 11, 145637376, 555171840, 0, 1506477, 18130974, 25001984, 10559602688, 6216200771, 10558369868, 7
437, 684.03, 40.8, 0.56, 199.9, 11, 150773760, 555171840, 0, 1512598, 18170900, 25001984, 10589937664, 6241181175, 10588710412, 7
438, 686.09, 40.9, 0.56, 215.9, 11, 156450816, 555171840, 0, 1517357, 18212709, 25006080, 10634170368, 6260595611, 10632933166, 7
439, 688.47, 41.01, 0.56, 248.9, 11, 162127872, 555171840, 0, 1522061, 18256774, 25010176, 10697887744, 6279793478, 10696645927, 7
440, 690.37, 41.12, 0.56, 200.9, 11, 168075264, 555171840, 0, 1528219, 18299906, 25010176, 10727604224, 6305782771, 10726358206, 7
441, 692.05, 41.25, 0.56, 180.9, 11, 171048960, 555171840, 0, 1533121, 18342718, 25010176, 10755227648, 6325778735, 10753976910, 7
442, 693.68, 41.37, 0.56, 174.9, 11, 171048960, 555171840, 0, 1537600, 18385146, 25014272, 10778570752, 6348185179, 10777312291, 7
443, 695.58, 41.48, 0.56, 200.9, 11, 171048960, 555171840, 0, 1543758, 18427270, 25014272, 10809196544, 6373298558, 10807938505, 7
444, 697.47, 41.57, 0.56, 197.9, 11, 171048960, 555171840, 0, 1549644, 18468765, 25014272, 10839801856, 6397320033, 10838539898, 7
445, 699.02, 41.66, 0.56, 163.9, 11, 172670976, 555171840, 0, 1553660, 18510271, 25018368, 10860929024, 6413710964, 10859656034, 7
446, 700.9, 41.78, 0.56, 199.9, 11, 173211648, 555171840, 0, 1559903, 18551362, 25018368, 10891415552, 6439192657, 10890147822, 7
447, 702.83, 41.85, 0.56, 199.9, 11, 173211648, 555171840, 0, 1566159, 18592972, 25018368, 10921975808, 6464727489, 10920707224, 7
448, 704.37, 41.93, 0.56, 161.9, 11, 173211648, 555171840, 0, 1569744, 18635018, 25022464, 10943229952, 6479360164, 10941950331, 7
449, 706.25, 42.06, 0.56, 200.9, 11, 173211648, 555171840, 0, 1575981, 18674547, 25022464, 10973519872, 6504786945, 10972239284, 7
450, 708.77, 42.17, 0.56, 262.9, 11, 173211648, 555171840, 0, 1582190, 18717867, 25026560, 11038801920, 6530054480, 11037520118, 7
451, 710.44, 42.3, 0.56, 179.9, 11, 139653120, 488062976, 0, 1584527, 18758823, 25026560, 11077070848, 6540429544, 11075774144, 7
452, 712.33, 42.41, 0.56, 199.9, 11, 139653120, 488062976, 0, 1590810, 18802418, 25026560, 11107889152, 6566003653, 11106591639, 7
453, 714.24, 42.5, 0.56, 199.9, 11, 139653120, 488062976, 0, 1597302, 18845892, 25026560, 11140792320, 6592471882, 11139493170, 7
454, 715.72, 42.6, 0.56, 157.9, 11, 139653120, 488062976, 0, 1600604, 18887714, 25030656, 11159486464, 6609846469, 11158174018, 7
455, 717.63, 42.69, 0.56, 199.9, 11, 139653120, 488062976, 0, 1606947, 18929240, 25030656, 11191046144, 6635159458, 11189735259, 7
456, 719.5, 42.81, 0.56, 198.9, 11, 139653120, 488062976, 0, 1613279, 18970965, 25030656, 11221598208, 6660428124, 11220283391, 7
457, 721.03, 42.91, 0.56, 162.9, 11, 139653120, 488062976, 0, 1616932, 19012352, 25034752, 11241775104, 6675035107, 11240447601, 7
458, 722.92, 43.03, 0.56, 200.9, 11, 139653120, 488062976, 0, 1623112, 19053497, 25034752, 11272220672, 6699807354, 11270896604, 7
459, 724.8, 43.15, 0.56, 199.9, 11, 142897152, 555171840, 0, 1629260, 19094433, 25034752, 11302621184, 6724723586, 11301292635, 7
460, 726.35, 43.23, 0.56, 162.9, 11, 148303872, 555171840, 0, 1632852, 19135254, 25038848, 11322785792, 6739296493, 11321453004, 7
461, 728.24, 43.33, 0.56, 198.9, 11, 153710592, 555171840, 0, 1638954, 19174975, 25038848, 11353018368, 6764052679, 11351688107, 7
462, 730.96, 43.47, 0.56, 285.9, 11, 159387648, 555171840, 0, 1645204, 19219474, 25042944, 11430957056, 6789116288, 11429626263, 7
463, 732.67, 43.59, 0.56, 182.9, 11, 162902016, 555171840, 0, 1648962, 19262977, 25047040, 11462381568, 6804978211, 11461034858, 7
464, 734.58, 43.68, 0.56, 199.9, 11, 162902016, 555171840, 0, 1655055, 19307087, 25047040, 11492167680, 6829397236, 11490823560, 7
465, 736.5, 43.77, 0.56, 200.9, 11, 162902016, 555171840, 0, 1661198, 19350232, 25047040, 11521830912, 6854016151, 11520486468, 7
466, 738.12, 43.89, 0.56, 173.9, 11, 162902016, 555171840, 0, 1665527, 19391794, 25047040, 11546247168, 6871365450, 11544902349, 7
467, 739.89, 44.0, 0.56, 187.9, 11, 164524032, 555171840, 0, 1670928, 19432055, 25051136, 11572404224, 6893013633, 11571053951, 7
468, 741.81, 44.09, 0.56, 200.9, 11, 164794368, 555171840, 0, 1677073, 19472655, 25051136, 11602079744, 6917701743, 11600393262, 7
469, 743.61, 44.19, 0.56, 189.9, 11, 164794368, 555171840, 0, 1682294, 19514924, 25051136, 11630428160, 6938907088, 11629078315, 7
470, 745.25, 44.27, 0.56, 171.9, 11, 164794368, 555171840, 0, 1686633, 19557374, 25055232, 11652710400, 6956513210, 11651350758, 7
471, 747.16, 44.35, 0.56, 198.9, 11, 164794368, 555171840, 0, 1692640, 19599316, 25055232, 11682201600, 6980849585, 11680841243, 7
472, 749.06, 44.46, 0.56, 200.9, 11, 164794368, 555171840, 0, 1698673, 19640388, 25055232, 11712618496, 7005289556, 11711263480, 7
473, 750.8, 44.53, 0.56, 180.9, 11, 164794368, 555171840, 0, 1702216, 19682080, 25063424, 11743342592, 7019639817, 11741974068, 7
474, 753.55, 44.65, 0.56, 286.9, 11, 164794368, 555171840, 0, 1708271, 19727181, 25063424, 11819687936, 7044166526, 11818315725, 7
475, 755.43, 44.78, 0.56, 200.9, 11, 169390080, 555171840, 0, 1714304, 19771315, 25063424, 11850514432, 7069470143, 11849139287, 7
476, 756.96, 44.87, 0.56, 161.9, 11, 173174784, 555171840, 0, 1717803, 19814596, 25067520, 11871014912, 7083646675, 11869634531, 7
477, 758.85, 44.98, 0.56, 199.9, 11, 173174784, 555171840, 0, 1723906, 19856784, 25067520, 11900534784, 7108365326, 11899156792, 7
478, 760.77, 45.06, 0.56, 199.9, 11, 173174784, 555171840, 0, 1730119, 19897914, 25067520, 11930980352, 7133270259, 11929603020, 7
479, 762.3, 45.15, 0.56, 161.9, 11, 173174784, 555171840, 0, 1733704, 19940360, 25071616, 11951362048, 7147637276, 11949973011, 7
480, 763.98, 45.26, 0.56, 178.9, 11, 173174784, 555171840, 0, 1738249, 19982203, 25071616, 11976060928, 7174559084, 11974661492, 7
481, 765.89, 45.37, 0.56, 201.9, 11, 173445120, 555171840, 0, 1744387, 20024523, 25071616, 12005662720, 7199605021, 12004262276, 7
482, 767.8, 45.45, 0.56, 198.9, 11, 173445120, 555171840, 0, 1750531, 20065761, 25071616, 12036173824, 7224675458, 12034770162, 7
483, 769.32, 45.56, 0.56, 162.9, 11, 175878144, 555171840, 0, 1754103, 20107219, 25075712, 12057354240, 7239250900, 12055943446, 7
484, 771.22, 45.66, 0.56, 199.9, 11, 175878144, 555171840, 0, 1760248, 20148570, 25075712, 12086829056, 7264321680, 12085418279, 7
485, 773.72, 45.76, 0.56, 259.9, 11, 175878144, 555171840, 0, 1766346, 20191912, 25079808, 12147933184, 7289200222, 12146516780, 7
486, 775.65, 45.89, 0.56, 205.9, 11, 175878144, 555171840, 0, 1769851, 20230967, 25079808, 12195364864, 7303502254, 12193946726, 7
487, 777.16, 46.0, 0.56, 161.9, 11, 142446592, 488062976, 0, 1773850, 20270998, 25083904, 12216299520, 7320682341, 12214872388, 7
488, 779.07, 46.09, 0.56, 199.9, 11, 142446592, 488062976, 0, 1779944, 20313527, 25083904, 12245934080, 7345549339, 12244500360, 7
489, 780.96, 46.17, 0.56, 196.9, 11, 142446592, 488062976, 0, 1785634, 20356682, 25083904, 12276592640, 7368765999, 12275159417, 7
490, 782.45, 46.28, 0.56, 159.9, 11, 142446592, 488062976, 0, 1789148, 20399513, 25088000, 12295798784, 7386188008, 12294355042, 7
491, 784.32, 46.41, 0.56, 199.9, 11, 142446592, 488062976, 0, 1795292, 20441929, 25088000, 12326457344, 7411238409, 12325018395, 7
492, 786.24, 46.49, 0.56, 199.9, 11, 144609280, 488062976, 0, 1801414, 20484137, 25088000, 12357091328, 7436219290, 12355652574, 7
493, 787.73, 46.63, 0.56, 162.9, 11, 144609280, 488062976, 0, 1804975, 20526032, 25092096, 12377284608, 7450749027, 12375830635, 7
494, 789.62, 46.73, 0.56, 198.9, 11, 147582976, 555171840, 0, 1811106, 20567200, 25092096, 12407783424, 7475766308, 12406329378, 7
495, 791.51, 46.85, 0.56, 200.9, 11, 152989696, 555171840, 0, 1817261, 20607476, 25092096, 12438167552, 7500881826, 12436712208, 7
496, 792.98, 46.99, 0.56, 160.9, 11, 158126080, 555171840, 0, 1820795, 20647205, 25092096, 12458074112, 7515302315, 12456612967, 7
497, 795.63, 47.09, 0.56, 274.9, 11, 164073472, 555171840, 0, 1826904, 20691280, 25096192, 12529729536, 7540225939, 12528261599, 7
498, 797.76, 47.24, 0.56, 227.9, 11, 169750528, 555171840, 0, 1832795, 20735608, 25096192, 12575727616, 7565127675, 12574255227, 7
499, 799.28, 47.35, 0.56, 162.9, 11, 175427584, 555171840, 0, 1836446, 20778751, 25100288, 12597125120, 7580026152, 12595647656, 7
500, 801.2, 47.44, 0.56, 200.9, 11, 176238592, 555171840, 0, 1842662, 20817403, 25100288, 12627296256, 7605387941, 12625819592, 7
501, 803.1, 47.53, 0.56, 198.9, 11, 176238592, 555171840, 0, 1849076, 20857371, 25100288, 12658606080, 7631559598, 12657127463, 7
502, 804.61, 47.63, 0.56, 160.9, 11, 176238592, 555171840, 0, 1852477, 20899090, 25104384, 12678479872, 7649496495, 12676990859, 7
503, 806.52, 47.72, 0.56, 199.9, 11, 176238592, 555171840, 0, 1858680, 20939750, 25104384, 12708913152, 7674788744, 12707423631, 7
504, 808.43, 47.81, 0.56, 199.9, 11, 178401280, 555171840, 0, 1864886, 20980164, 25104384, 12739313664, 7700093819, 12737824401, 7
505, 809.96, 47.92, 0.56, 163.9, 11, 178671616, 555171840, 0, 1868585, 21020964, 25108480, 12760408064, 7715187676, 12758911999, 7
506, 811.88, 48.0, 0.56, 199.9, 11, 178671616, 555171840, 0, 1874836, 21061865, 25108480, 12791922688, 7740695944, 12790423882, 7
507, 813.77, 48.11, 0.56, 199.9, 11, 178671616, 555171840, 0, 1881015, 21102004, 25108480, 12821237760, 7765910405, 12819741165, 7
508, 815.27, 48.24, 0.56, 162.9, 11, 178671616, 555171840, 0, 1884641, 21142047, 25112576, 12842233856, 7780706924, 12840730357, 7
509, 818.0, 48.34, 0.56, 282.9, 11, 178671616, 555171840, 0, 1890838, 21186499, 25116672, 12919164928, 7805990628, 12917655041, 7
510, 820.09, 48.46, 0.56, 220.9, 11, 145113088, 488062976, 0, 1896971, 21231043, 25116672, 12961013760, 7831875830, 12959497570, 7
511, 821.62, 48.56, 0.56, 162.9, 11, 145113088, 488062976, 0, 1900566, 21274408, 25120768, 12982439936, 7846545824, 12980918903, 7
512, 823.49, 48.68, 0.56, 198.9, 11, 145113088, 488062976, 0, 1906721, 21318387, 25120768, 13012254720, 7871657508, 13010736266, 7
513, 825.4, 48.78, 0.56, 200.9, 11, 145113088, 488062976, 0, 1913039, 21362122, 25120768, 13044146176, 7897430792, 13042629140, 7
514, 826.85, 48.9, 0.56, 156.9, 11, 145113088, 488062976, 0, 1916255, 21404745, 25124864, 13063741440, 7914644956, 13062204545, 7
515, 828.77, 48.99, 0.56, 200.9, 11, 145113088, 488062976, 0, 1922431, 21446927, 25124864, 13094371328, 7939831412, 13092835160, 7
516, 830.68, 49.08, 0.56, 199.9, 11, 145113088, 488062976, 0, 1928565, 21489011, 25124864, 13124988928, 7964862199, 13123453139, 7
517, 832.19, 49.2, 0.56, 162.9, 11, 147005440, 555171840, 0, 1932169, 21530916, 25128960, 13145178112, 7979568885, 13143636711, 7
518, 834.09, 49.3, 0.56, 199.9, 11, 152412160, 555171840, 0, 1938218, 21572421, 25128960, 13175721984, 8004249058, 13174179366, 7
519, 835.98, 49.41, 0.56, 199.9, 11, 157818880, 555171840, 0, 1944285, 21612932, 25128960, 13205086208, 8029006533, 13203544956, 7
520, 837.85, 49.51, 0.56, 196.9, 11, 163495936, 555171840, 0, 1948004, 21655355, 25133056, 13244170240, 8044178386, 13242617082, 7
521, 840.43, 49.65, 0.56, 271.9, 11, 169443328, 555171840, 0, 1953970, 21699642, 25137152, 13314187264, 8068523559, 13312629411, 7
522, 842.32, 49.76, 0.56, 199.9, 11, 175120384, 555171840, 0, 1960104, 21743000, 25137152, 13343932416, 8094416465, 13342367358, 7
523, 843.96, 49.9, 0.56, 177.9, 11, 178364416, 555171840, 0, 1964617, 21785437, 25137152, 13369421824, 8112828503, 13367857779, 7
524, 845.7, 50.02, 0.56, 185.9, 11, 178364416, 555171840, 0, 1970109, 21827769, 25141248, 13396942848, 8135229573, 13395374355, 7
525, 847.62, 50.1, 0.56, 199.9, 11, 178364416, 555171840, 0, 1976527, 21869808, 25141248, 13428617216, 8161410754, 13427046693, 7
526, 849.06, 50.24, 0.56, 157.9, 11, 178364416, 555171840, 0, 1979724, 21911993, 25145344, 13447397376, 8178483378, 13445814243, 7
527, 850.93, 50.36, 0.56, 198.9, 11, 179716096, 555171840, 0, 1985741, 21953211, 25145344, 13476806656, 8202593595, 13475222272, 7
528, 852.84, 50.46, 0.56, 200.9, 11, 180527104, 555171840, 0, 1991809, 21994267, 25145344, 13506191360, 8226905288, 13504609281, 7
529, 854.48, 50.57, 0.56, 174.9, 11, 180527104, 555171840, 0, 1996120, 22035029, 25145344, 13530521600, 8244176630, 13528931046, 7
530, 856.27, 50.65, 0.56, 186.9, 11, 180527104, 555171840, 0, 2001438, 22075464, 25149440, 13556695040, 8265486641, 13555101447, 7
531, 858.15, 50.77, 0.56, 199.9, 11, 180527104, 555171840, 0, 2007539, 22115578, 25149440, 13585960960, 8289935887, 13584365881, 7
532, 860.56, 50.88, 0.56, 251.9, 11, 180527104, 555171840, 0, 2013000, 22160416, 25153536, 13646614528, 8311810921, 13644762755, 7
533, 862.61, 50.99, 0.56, 215.9, 11, 147234816, 488062976, 0, 2017176, 22205618, 25153536, 13693468672, 8329388199, 13691859667, 7
534, 864.52, 51.09, 0.56, 200.9, 11, 147234816, 488062976, 0, 2023437, 22250047, 25153536, 13724356608, 8354373856, 13722749479, 7
535, 866.4, 51.2, 0.56, 198.9, 11, 147234816, 488062976, 0, 2029530, 22294018, 25153536, 13754175488, 8379044579, 13752569446, 7
536, 867.92, 51.31, 0.56, 162.9, 11, 147234816, 488062976, 0, 2033096, 22337498, 25157632, 13775683584, 8393515177, 13774068638, 7
537, 869.84, 51.4, 0.56, 200.9, 11, 147234816, 488062976, 0, 2039204, 22380346, 25157632, 13805334528, 8418146595, 13803719776, 7
538, 871.74, 51.5, 0.56, 199.9, 11, 147234816, 488062976, 0, 2045318, 22422771, 25157632, 13835943936, 8442647505, 13834330402, 7
539, 873.29, 51.58, 0.56, 162.9, 11, 147234816, 488062976, 0, 2048903, 22465230, 25161728, 13856251904, 8457011717, 13854631867, 7
540, 875.21, 51.66, 0.56, 199.9, 11, 147234816, 488062976, 0, 2054987, 22507360, 25161728, 13885775872, 8481445054, 13884154853, 7
541, 877.12, 51.75, 0.56, 199.9, 11, 151830528, 555171840, 0, 2061024, 22548397, 25161728, 13916188672, 8505889937, 13914566236, 7
542, 878.64, 51.85, 0.56, 161.9, 11, 156966912, 555171840, 0, 2064402, 22588431, 25165824, 13935214592, 8519569535, 13933586759, 7
543, 880.64, 51.93, 0.56, 207.9, 11, 162373632, 555171840, 0, 2069918, 22628439, 25169920, 13967585280, 8541901322, 13965956297, 7
544, 883.46, 52.07, 0.56, 295.9, 11, 168316928, 555171840, 0, 2075405, 22672538, 25169920, 14047977472, 8564118314, 14046345285, 7
545, 885.23, 52.2, 0.56, 189.9, 11, 170479616, 555171840, 0, 2080097, 22715088, 25169920, 14073622528, 8583964725, 14071987066, 7
546, 886.87, 52.29, 0.56, 172.9, 11, 170479616, 555171840, 0, 2084673, 22757097, 25174016, 14096891904, 8602225998, 14095249655, 7
547, 888.76, 52.4, 0.56, 199.9, 11, 170479616, 555171840, 0, 2090857, 22798761, 25174016, 14126387200, 8626904158, 14124748066, 7
548, 890.66, 52.5, 0.56, 199.9, 11, 170479616, 555171840, 0, 2097015, 22840180, 25174016, 14156902400, 8651478729, 14155260625, 7
549, 892.18, 52.6, 0.56, 161.9, 11, 172642304, 555171840, 0, 2100587, 22881984, 25178112, 14177112064, 8665733434, 14175458569, 7
550, 894.11, 52.67, 0.56, 199.9, 11, 172642304, 555171840, 0, 2106622, 22923624, 25178112, 14206562304, 8690124714, 14204907076, 7
551, 895.74, 52.77, 0.56, 172.9, 11, 172642304, 555171840, 0, 2110726, 22965437, 25178112, 14230151168, 8706764636, 14228501274, 7
552, 897.58, 52.88, 0.56, 194.9, 11, 172642304, 555171840, 0, 2116423, 23008469, 25182208, 14257692672, 8729848241, 14256035089, 7
553, 899.48, 52.98, 0.56, 199.9, 11, 172642304, 555171840, 0, 2122400, 23051468, 25182208, 14287314944, 8754050342, 14285656827, 7
554, 901.24, 53.11, 0.56, 188.9, 11, 172642304, 555171840, 0, 2127422, 23093684, 25182208, 14314999808, 8774382406, 14313344007, 7
555, 903.37, 53.19, 0.56, 220.9, 11, 172642304, 555171840, 0, 2131864, 23138432, 25186304, 14363688960, 8792365840, 14362015724, 7
556, 905.55, 53.39, 0.56, 237.9, 11, 174534656, 555171840, 0, 2136430, 23184173, 25190400, 14419722240, 8821362547, 14418036131, 7
557, 907.48, 53.49, 0.56, 202.9, 11, 182104064, 555171840, 0, 2142712, 23228688, 25190400, 14450634752, 8846982581, 14448953344, 7
558, 909.36, 53.6, 0.56, 198.9, 11, 186970112, 555171840, 0, 2148981, 23272715, 25190400, 14482518016, 8872560634, 14480834127, 7
559, 910.89, 53.7, 0.56, 162.9, 11, 187240448, 555171840, 0, 2152670, 23316186, 25194496, 14504013824, 8887609558, 14502323923, 7
560, 912.81, 53.8, 0.56, 201.9, 11, 187240448, 555171840, 0, 2158930, 23359664, 25194496, 14534811648, 8913148898, 14533120394, 7
561, 914.73, 53.88, 0.56, 199.9, 11, 187240448, 555171840, 0, 2165187, 23402507, 25194496, 14565523456, 8938675619, 14563834228, 7
562, 916.22, 54.0, 0.56, 160.9, 11, 187240448, 555171840, 0, 2168685, 23445605, 25198592, 14586920960, 8952946409, 14585227690, 7
563, 918.14, 54.07, 0.56, 198.9, 11, 187240448, 555171840, 0, 2174856, 23488300, 25198592, 14616571904, 8978122276, 14614874669, 7
564, 920.08, 54.14, 0.56, 200.9, 11, 187240448, 555171840, 0, 2181043, 23530538, 25198592, 14647209984, 9003359267, 14645509642, 7
565, 921.59, 54.23, 0.56, 159.9, 11, 187240448, 555171840, 0, 2184540, 23572535, 25202688, 14668464128, 9017626048, 14666760006, 7
566, 923.62, 54.33, 0.56, 212.9, 11, 187240448, 555171840, 0, 2190666, 23614657, 25206784, 14705356800, 9042614283, 14703650272, 7
567, 926.39, 54.46, 0.56, 289.9, 11, 187240448, 555171840, 0, 2196741, 23660156, 25206784, 14785982464, 9067398268, 14784272628, 7
568, 927.71, 54.6, 0.56, 145.9, 11, 153939968, 488062976, 0, 2199306, 23703261, 25210880, 14802862080, 9082753574, 14801137614, 7
569, 929.62, 54.7, 0.56, 200.9, 11, 153939968, 488062976, 0, 2205474, 23746489, 25210880, 14833639424, 9107915093, 14831916297, 7
570, 931.52, 54.8, 0.56, 199.9, 11, 153939968, 488062976, 0, 2211765, 23789375, 25210880, 14864367616, 9133579489, 14862644687, 7
571, 933.08, 54.88, 0.56, 163.9, 11, 153939968, 488062976, 0, 2215506, 23831871, 25214976, 14885666816, 9148842094, 14883934213, 7
572, 934.97, 55.0, 0.56, 200.9, 11, 153939968, 488062976, 0, 2221762, 23873987, 25214976, 14917332992, 9174365501, 14915601287, 7
573, 936.9, 55.07, 0.56, 199.9, 11, 153939968, 488062976, 0, 2228022, 23915114, 25214976, 14947823616, 9199905223, 14946091970, 7
574, 938.42, 55.18, 0.56, 162.9, 11, 153939968, 488062976, 0, 2231669, 23956589, 25214976, 14969012224, 9214784201, 14967274318, 7
575, 940.33, 55.27, 0.56, 199.9, 11, 155021312, 555171840, 0, 2237884, 23997503, 25214976, 14999470080, 9240140205, 14997737302, 7
576, 942.21, 55.38, 0.56, 198.9, 11, 160428032, 555171840, 0, 2244117, 24038354, 25214976, 15029927936, 9265565625, 15028191981, 7
577, 943.74, 55.48, 0.56, 162.9, 11, 165834752, 555171840, 0, 2247741, 24078763, 25219072, 15049924608, 9280350836, 15048188152, 7
578, 946.07, 55.62, 0.56, 246.9, 11, 171511808, 555171840, 0, 2254009, 24121910, 25223168, 15106826240, 9305913419, 15105081077, 7
579, 948.52, 55.76, 0.56, 258.9, 11, 177459200, 555171840, 0, 2260485, 24166324, 25223168, 15170609152, 9333188756, 15168855694, 7
